# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	71.6596	30.6104	3.9232	1.67614	62.5054	0	0	0	71.6596	0.961049	137	22	22.0546	1.36927	0	1.16705
1	1	1	0	91.8323	35.5509	-5.01843	1.58066	62.5417	0	0	0	91.8323	0.91307	154	30	21.9839	1.7782	0	1.26567
2	1	1	0	81.2899	33.4725	12.7418	2.06741	58.7528	0	0	0	81.2899	0.91174	130	25	25.6729	1.02926	0	1.40995
3	1	1	0	94.5169	36.0361	-14.3592	1.05936	59.1491	0	0	0	94.5169	0.914627	151	29	25.1586	2.15461	0	1.49716
4	1	1	0	81.0336	32.8408	22.2832	1.20599	53.592	0	0	0	81.0336	0.944168	131	26	31.0725	0.748148	0	1.51673
5	1	1	0	91.4858	35.1672	-23.8581	0.780879	53.4398	0	0	0	91.4858	0.929581	129	30	31.2254	2.41632	0	1.53808
6	1	1	0	92.7051	36.0144	31.8644	-0.28533	47.8708	0	0	0	92.7051	0.898178	137	28	37.8536	0.545704	0	1.57975
7	1	1	0	80.2629	33.032	-32.346	-2.13248	48.9048	0	0	0	80.2629	0.924392	135	27	36.4903	2.63204	0	1.63663
8	1	1	0	59.4447	27.6775	40.2643	-3.28764	43.1812	0	0	0	59.4447	0.975144	134	21	44.0235	0.387723	0	1.65226
9	1	1	0	71.0795	30.2987	-41.0725	-4.86909	43.7646	0	0	0	71.0795	0.972988	139	26	43.2865	2.78617	0	1.6888
10	2	0	0	53.0218	26.211	-0.728901	-6.87995	71.9977	0	0	0	53.0218	0.969832	132	21	13.0543	1.58899	0	0
11	2	0	0	64.3201	29.1181	7.56199	-6.83758	68.8725	0	0	0	64.3201	0.953302	142	29	15.3728	1.0194	0	0
12	2	0	0	59.3425	28.0821	-9.4104	-7.54514	68.9565	0	0	0	59.3425	0.945618	139	27	15.2638	2.19484	0	0
13	2	0	0	68.7509	30.0114	17.14	-6.72835	61.4945	0	0	0	68.7509	0.959212	141	30	22.0274	0.642779	0	0
14	2	0	0	57.7171	27.2603	-18.2634	-8.27935	62.1615	0	0	0	57.7171	0.976009	110	22	21.2515	2.56123	0	0
15	2	0	0	68.2933	30.2025	26.9595	-7.98012	53.8636	0	0	0	68.2933	0.94081	144	30	29.94	0.410641	0	0
16	2	0	0	53.349	26.3547	-26.8449	-9.38229	55.2159	0	0	0	53.349	0.96521	101	20	28.3867	2.76081	0	0
17	2	1	0	56.6773	27.1091	36.1921	-9.9111	47.1039	0	0	0	56.6773	0.969147	137	21	38.0276	0.266668	0	0
18	2	1	0	73.1859	30.8807	-35.8496	-11.4487	48.5024	0	0	0	73.1859	0.964414	142	29	36.3617	2.90612	0	0
19	3	0	0	54.6688	26.4408	3.54653	-15.2441	78.9478	90.2578	0	0	54.6688	0.982649	109	21	6.18731	0.859758	0	0
20	3	0	0	53.1213	26.1389	-3.57029	-15.0897	79.7922	90.6754	0	0	53.1213	0.977017	106	20	5.73827	2.13714	0	0
21	3	0	0	63.7273	28.6836	12.5261	-14.7039	69.214	82.9234	0	0	63.7273	0.973346	131	22	14.0282	0.381905	0	0
22	3	0	0	59.4693	28.2788	-12.7184	-15.2486	69.8846	84.0735	0	0	59.4693	0.934507	140	27	13.0932	2.77579	0	0
23	3	0	0	64.4907	29.2931	21.326	-15.5441	60.2877	74.1114	0	0	64.4907	0.944445	131	27	22.2543	0.198473	0	0
