# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	82.4023	32.8143	4.13195	3.02457	60.1848	0	0	0	82.4023	0.961663	137	22	24.0463	1.39119	0	0.938922
1	1	1	0	101.384	36.8279	-6.41605	1.76309	60.7883	0	0	0	101.384	0.939346	155	30	23.2543	1.84301	0	1.30263
2	1	1	0	102.868	37.1954	14.8205	3.76233	55.4519	0	0	0	102.868	0.934351	130	30	28.6313	1.02002	0	1.32219
3	1	1	0	99.6555	36.245	-17.1514	0.486225	56.9889	0	0	0	99.6555	0.953267	152	30	27.105	2.24815	0	1.54246
4	1	1	0	99.2864	36.3876	26.2047	2.31652	49.8826	0	0	0	99.2864	0.942309	131	30	34.958	0.716226	0	1.48263
5	1	1	0	97.1696	35.9699	-27.8829	-0.846023	50.889	0	0	0	97.1696	0.943759	130	30	34.058	2.52159	0	1.60113
6	1	1	0	103.506	37.9512	36.6584	-0.712331	44.3955	0	0	0	103.506	0.903074	137	30	41.8662	0.495945	0	1.59022
7	1	1	0	92.843	35.3546	-37.1538	-5.31342	46.1517	0	0	0	92.843	0.933398	135	30	40.0377	2.7489	0	1.71285
8	1	1	0	59.4661	27.6934	45.1181	-4.76416	40.0962	0	0	0	59.4661	0.974375	129	22	47.9826	0.337109	0	1.676
9	1	1	0	80.5704	32.2794	-45.7011	-10.0835	41.2852	0	0	0	80.5704	0.971705	139	30	46.7438	2.9139	0	1.78796
10	2	0	0	63.532	28.557	0.0669267	-5.87891	69.7207	0	0	0	63.532	0.978987	132	22	14.7578	1.55517	0	0
11	2	0	0	80.1449	32.373	9.48268	-5.31931	65.7467	0	0	0	80.1449	0.960991	142	30	18.1003	1.00872	0	0
12	2	0	0	76.3393	32.33	-10.2386	-7.25301	66.6221	0	0	0	76.3393	0.917797	139	30	16.7505	2.21613	0	0
13	2	0	0	76.8866	31.7756	20.1967	-5.33029	57.825	0	0	0	76.8866	0.956915	141	30	25.4711	0.644579	0	0
14	2	0	0	59.8776	27.854	-20.9598	-8.32045	59.0179	0	0	0	59.8776	0.96984	110	22	24.1686	2.60696	0	0
15	2	0	0	76.4442	32.1284	30.8598	-7.92556	50.3358	0	0	0	76.4442	0.930631	144	30	33.5259	0.388813	0	0
16	2	0	0	59.1881	27.8454	-30.216	-10.8568	52.4492	0	0	0	59.1881	0.959262	101	22	31.603	2.82703	0	0
17	2	1	0	59.979	27.9851	40.6104	-11.016	43.9115	0	0	0	59.979	0.962397	137	22	41.8934	0.231672	0	0
18	2	1	0	76.4612	31.8208	-39.4224	-15.7032	46.0001	0	0	0	76.4612	0.948917	142	30	39.5672	3.01663	0	0
19	3	0	0	64.1055	28.6532	5.43147	-14.2988	76.3788	85.898	0	0	64.1055	0.981205	109	22	8.45294	0.847413	0	0
20	3	0	0	62.4686	28.3144	-2.84851	-14.4709	78.2591	86.6261	0	0	62.4686	0.979169	107	22	6.7233	1.98158	0	0
21	3	0	0	71.5168	30.3549	15.3349	-13.7849	65.768	77.733	0	0	71.5168	0.975349	135	22	16.945	0.416158	0	0
22	3	0	0	79.0849	32.7916	-13.8241	-15.2093	68.029	80.3144	0	0	79.0849	0.924227	137	30	14.6984	2.76352	0	0
23	3	0	0	78.6251	32.4362	24.6553	-15.0861	56.8374	69.0414	0	0	78.6251	0.9391	132	30	25.4318	0.219955	0	0
24	3	0	0	72.9408	30.9756	-24.0981	-17.2376	58.5489	71.7783	0	0	72.9408	0.955303	141	30	24.1743	3.00059	0	0
25	3	1	0	81.4247	32.4505	34.2459	-17.5144	48.7664	60.2802	0	0	81.4247	0.971681	148	30	34.5509	0.0904397	0	0
26	3	1	0	56.4942	27.2319	-32.6438	-20.0559	51.1874	64.1472	0	0	56.4942	0.957321	140	22	32.4852	3.12377	0	0
27	4	0	0	70.3552	30.2409	0.774842	-23.121	78.4912	100.258	0	0	70.3552	0.966757	103	29	2.65739	-1.20981	0	0
28	4	0	0	84.3949	33.7731	9.88615	-22.9782	71.1151	90.6749	0	0	84.3949	0.929788	160	30	10.3195	-0.229071	0	0
29	4	0	0	76.1376	31.6106	-8.5706	-23.2471	72.707	93.3553	0	0	76.1376	0.957508	120	30	8.80333	-2.84033	0	0
30	4	0	0	82.8775	33.1854	19.042	-23.6975	60.9164	78.1771	0	0	82.8775	0.945699	159	30	19.4484	-0.158131	0	0
31	4	0	0	67.9687	29.6999	-18.2981	-24.3205	63.1278	81.7183	0	0	67.9687	0.968301	137	22	18.5051	-2.94109	0	0
32	4	1	0	82.5157	32.6737	28.7858	-25.5403	52.1057	67.1698	0	0	82.5157	0.971293	149	30	29.3622	-0.167852	0	0
33	4	1	0	54.3891	26.7281	-27.5918	-26.0003	54.7515	71.0897	0	0	54.3891	0.956724	137	22	27.9479	-2.94842	0	0
34	5	0	0	61.2158	28.0468	4.18095	-31.7493	68.3258	100.835	0	0	61.2158	0.977927	120	22	11.9334	-1.19815	0	0
35	5	0	0	61.7619	28.1741	-4.85943	-31.6569	67.8538	100.685	0	0	61.7619	0.977755	132	22	11.9805	-1.97354	0	0
36	5	0	0	57.6333	27.2418	13.3265	-32.5284	62.2304	86.4313	0	0	57.6333	0.975912	100	22	17.9845	-0.722577	0	0
37	5	0	0	72.5651	31.1322	-14.2263	-32.396	62.2215	87.4952	0	0	72.5651	0.940843	142	30	18.3324	-2.44508	0	0
38	5	1	0	76.4839	31.436	22.3513	-33.2147	54.6424	74.2259	0	0	76.4839	0.972579	142	30	25.791	-0.509519	0	0
39	5	1	0	77.4918	31.7713	-23.5823	-33.2207	55.2714	75.6122	0	0	77.4918	0.96471	157	30	26.5863	-2.64845	0	0
40	6	0	0	73.5264	31.4105	-1.79986	-40.2577	59.9745	91.0741	0	0	73.5264	0.936492	119	30	19.6909	-1.65398	0	0
41	6	0	0	72.2967	31.1338	7.42662	-40.4962	58.6496	87.3734	0	0	72.2967	0.93727	113	30	21.2623	-1.20576	0	0
42	6	0	0	70.9342	30.9319	-10.7234	-40.8163	57.3919	85.0861	0	0	70.9342	0.931646	125	30	22.7771	-2.05286	0	0
43	6	1	0	81.9852	32.7031	17.2333	-41.2342	53.7708	77.1305	0	0	81.9852	0.963313	159	30	26.9627	-0.869476	0	0
44	6	1	0	54.4174	26.5619	-19.5555	-40.8384	53.2125	76.2026	0	0	54.4174	0.969238	132	22	28.004	-2.3357	0	0
45	7	0	1	101.262	37.8143	-0.461515	-50.2397	51.1155	77.1474	0	0	101.262	0.889905	154	30	29.6063	-1.58085	0	0
46	7	0	1	92.4925	35.9872	8.90129	-50.0298	50.2676	75.0856	0	0	92.4925	0.897469	141	30	30.7609	-1.27166	0	0
47	7	0	1	71.8619	32.1616	-9.20637	-49.9925	50.2764	75.1916	0	0	71.8619	0.873038	140	22	30.7186	-1.86959	0	0
48	7	1	1	57.3765	28.1083	17.3034	-49.4392	48.2087	70.4527	0	0	57.3765	0.912586	141	22	33.6866	-1.02568	0	0
49	7	1	1	78.8755	32.3894	-17.7854	-49.103	48.5658	71.0376	0	0	78.8755	0.944812	143	30	33.4806	-2.12507	0	0
