# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	80.2317	32.3147	3.78194	1.26975	59.2012	0	0	0	80.2317	0.96551	137	22	23.4713	1.40056	0	1.24689
1	1	1	0	100.915	36.576	-6.66215	-0.518529	60.7316	0	0	0	100.915	0.947921	155	30	22.3021	1.86502	0	1.64849
2	1	1	0	104.996	37.4748	14.4623	2.65048	54.2721	0	0	0	104.996	0.939518	130	30	28.5604	1.0319	0	1.38954
3	1	1	0	100.436	36.328	-17.7198	-1.69551	56.8648	0	0	0	100.436	0.956349	155	30	26.7176	2.28623	0	1.6662
4	1	1	0	100.878	36.5319	26.081	1.50776	48.6696	0	0	0	100.878	0.949867	131	30	35.1647	0.72694	0	1.51305
5	1	1	0	95.6724	35.4649	-28.522	-3.12604	50.7451	0	0	0	95.6724	0.955868	130	30	33.9631	2.55723	0	1.67996
6	1	1	0	103.156	37.838	36.8265	-1.41595	43.3764	0	0	0	103.156	0.90542	137	30	42.292	0.504598	0	1.60923
7	1	1	0	96.483	36.0937	-38.215	-7.49177	45.5851	0	0	0	96.483	0.930674	135	30	40.6456	2.78022	0	1.76438
8	1	1	0	57.4361	27.2555	45.271	-5.39918	39.3509	0	0	0	57.4361	0.9716	126	22	48.3543	0.347414	0	1.6895
9	1	1	0	81.1081	32.4245	-46.8304	-12.6371	40.7904	0	0	0	81.1081	0.969457	139	30	47.5396	2.9463	0	1.83437
10	2	0	0	62.8259	28.4132	-0.0174568	-7.61033	68.6614	0	0	0	62.8259	0.977932	132	22	14.253	1.55837	0	0
11	2	0	0	77.5023	31.7726	9.50092	-6.59241	63.9811	0	0	0	77.5023	0.964759	142	30	18.0878	1.00508	0	0
12	2	0	0	75.7318	32.5082	-10.5757	-9.26588	66.9217	0	0	0	75.7318	0.90054	139	30	16.3229	2.26008	0	0
13	2	0	0	78.0082	31.9966	20.0311	-6.22803	56.5304	0	0	0	78.0082	0.957509	141	30	25.5637	0.658054	0	0
14	2	0	0	59.0154	27.6842	-21.8985	-10.1318	58.6865	0	0	0	59.0154	0.967635	110	22	24.6712	2.64609	0	0
15	2	0	0	77.2076	32.2609	31.0682	-8.62869	49.3757	0	0	0	77.2076	0.932216	144	30	33.9483	0.400431	0	0
16	2	0	0	60.2351	28.1961	-31.3714	-13.0238	51.8247	0	0	0	60.2351	0.952099	101	22	32.4055	2.86535	0	0
17	2	1	0	58.9939	27.8103	41.0116	-11.5027	43.0731	0	0	0	58.9939	0.958528	137	22	42.4884	0.246302	0	0
18	2	1	0	77.1985	32.0391	-40.6099	-18.2053	45.421	0	0	0	77.1985	0.945059	142	30	40.5805	3.05135	0	0
19	3	0	0	67.1249	29.3596	5.58613	-15.7488	74.3197	83.2971	0	0	67.1249	0.978573	110	22	8.4137	0.813373	0	0
20	3	0	0	61.3534	28.1928	-2.9816	-15.9179	77.9431	85.1975	0	0	61.3534	0.969999	107	22	6.56532	2.00922	0	0
21	3	0	0	70.9688	30.171	15.3248	-14.9741	64.4839	75.3143	0	0	70.9688	0.979712	135	22	16.9792	0.417725	0	0
22	3	0	0	75.9146	32.7477	-14.6886	-16.6776	67.7738	79.3387	0	0	75.9146	0.889556	139	30	15.3935	2.79807	0	0
23	3	0	0	78.7134	32.482	25.022	-15.5478	55.8433	66.9964	0	0	78.7134	0.937502	132	30	25.9951	0.245363	0	0
24	3	0	0	71.2513	30.8256	-25.2368	-18.9874	57.9052	70.6872	0	0	71.2513	0.942277	141	30	25.2067	3.0273	0	0
25	3	1	0	78.8616	31.9708	35.0002	-18.0119	48.0496	58.8384	0	0	78.8616	0.969547	148	30	35.4047	0.108969	0	0
26	3	1	0	57.7976	27.5242	-33.5523	-22.3073	50.7576	63.403	0	0	57.7976	0.958716	141	22	33.3608	-3.12825	0	0
27	4	0	0	68.7163	29.7499	0.850925	-23.949	79.7308	97.1712	0	0	68.7163	0.975661	103	30	2.334	-1.10636	0	0
28	4	0	0	81.3164	32.8533	10.8943	-23.973	69.8393	87.6822	0	0	81.3164	0.946739	160	30	11.2879	-0.1881	0	0
29	4	0	0	72.206	30.773	-8.90151	-23.7071	74.1621	92.0244	0	0	72.206	0.958173	120	30	8.90029	-2.9328	0	0
30	4	0	0	73.9636	32.0337	20.3128	-24.3102	60.3454	76.4417	0	0	73.9636	0.905762	161	30	20.653	-0.118807	0	0
31	4	0	0	65.9104	29.2155	-19.1023	-25.3017	63.2096	80.7268	0	0	65.9104	0.970368	139	22	19.2181	-2.96165	0	0
32	4	1	0	83.9085	32.9616	29.4708	-25.7712	52.0956	66.4055	0	0	83.9085	0.970506	150	30	29.9218	-0.131015	0	0
33	4	1	0	53.5907	26.5147	-28.1968	-28.0928	54.3994	70.4098	0	0	53.5907	0.95791	138	22	28.687	-2.92266	0	0
34	5	0	0	66.7932	29.3861	4.72889	-32.1513	69.0871	100.069	0	0	66.7932	0.971979	121	22	11.4064	-1.12449	0	0
35	5	0	0	66.0051	29.0743	-4.81452	-32.0519	70.0506	103.28	0	0	66.0051	0.981229	134	22	11.1881	-1.99648	0	0
36	5	0	0	63.3197	28.5453	14.2737	-33.133	62.0276	85.6182	0	0	63.3197	0.976518	102	22	18.3401	-0.661808	0	0
37	5	0	0	74.5805	31.8139	-14.1134	-32.9995	63.7497	88.683	0	0	74.5805	0.92598	142	30	17.8262	-2.46676	0	0
38	5	1	0	77.4164	31.6149	23.4991	-34.086	54.4696	73.4827	0	0	77.4164	0.973327	143	30	26.661	-0.476294	0	0
39	5	1	0	79.5297	32.2393	-23.2873	-34.7282	55.9493	76.1681	0	0	79.5297	0.961541	159	30	26.435	-2.63328	0	0
