# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	77.8158	31.7664	3.66636	2.34413	58.9062	0	0	0	77.8158	0.969039	137	22	23.9339	1.4069	0	1.00195
1	1	1	0	101.737	36.8275	-6.72096	0.567715	60.4961	0	0	0	101.737	0.942633	155	30	22.7786	1.85936	0	1.48654
2	1	1	0	103.615	37.2363	14.2495	3.35851	54.4248	0	0	0	103.615	0.939078	130	30	28.5731	1.03903	0	1.33933
3	1	1	0	99.0422	36.092	-17.7589	-0.720501	56.7478	0	0	0	99.0422	0.955452	153	30	27.0037	2.27681	0	1.61135
4	1	1	0	102.245	36.892	26.0549	2.06597	48.8228	0	0	0	102.245	0.944036	131	30	35.155	0.725854	0	1.49167
5	1	1	0	96.5653	35.6991	-28.587	-2.15369	50.6364	0	0	0	96.5653	0.952175	130	30	34.191	2.54832	0	1.64599
6	1	1	0	103.326	37.936	36.8086	-0.956974	43.4619	0	0	0	103.326	0.902226	137	30	42.2502	0.501517	0	1.59679
7	1	1	0	96.4952	36.1696	-38.1071	-6.60892	45.6517	0	0	0	96.4952	0.926892	135	30	40.607	2.77223	0	1.74252
8	1	1	0	58.7017	27.5549	45.2887	-5.13347	39.3835	0	0	0	58.7017	0.971544	129	22	48.3022	0.340602	0	1.68367
9	1	1	0	81.0648	32.4054	-46.8315	-11.496	40.7559	0	0	0	81.0648	0.97008	139	30	47.6067	2.93484	0	1.81152
10	2	0	0	64.1505	28.7146	-0.287953	-6.87358	68.705	0	0	0	64.1505	0.977695	132	22	14.3955	1.57422	0	0
11	2	0	0	78.4255	31.9995	9.20513	-5.64043	63.9239	0	0	0	78.4255	0.962457	142	30	18.2603	1.02724	0	0
12	2	0	0	76.7852	32.5559	-10.9025	-8.15322	66.6894	0	0	0	76.7852	0.91039	139	30	16.9038	2.25344	0	0
13	2	0	0	78.9307	32.2306	19.9346	-5.58905	56.7069	0	0	0	78.9307	0.954815	141	30	25.5504	0.660723	0	0
14	2	0	0	59.7841	27.8424	-21.7145	-9.36126	58.7979	0	0	0	59.7841	0.969134	110	22	24.5561	2.63532	0	0
