# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	73.2674	30.9259	3.18102	0.828624	63.2492	0	0	0	73.2674	0.962669	137	21	20.8622	1.4097	0	1.31599
1	1	1	0	84.7231	34.6775	-5.47806	0.774396	63.0901	0	0	0	84.7231	0.885353	154	28	21.2139	1.82393	0	1.43038
2	1	1	0	73.4809	31.9295	11.7133	1.25725	59.8746	0	0	0	73.4809	0.905734	130	23	24.1448	1.05644	0	1.46388
3	1	1	0	78.9385	33.2826	-13.6737	0.567178	59.892	0	0	0	78.9385	0.895499	149	27	24.4093	2.15725	0	1.52935
4	1	1	0	69.6739	30.4557	20.8319	0.658974	55.1096	0	0	0	69.6739	0.943934	131	22	29.2909	0.771526	0	1.53918
5	1	1	0	78.7393	32.6631	-22.0249	1.03738	54.6491	0	0	0	78.7393	0.927442	129	27	30.1748	2.38101	0	1.52373
6	1	1	0	83.2304	34.2843	29.9211	0.0316622	49.5078	0	0	0	83.2304	0.88982	137	25	36.0144	0.58194	0	1.56974
7	1	1	0	72.1088	31.483	-30.0733	-1.28952	50.3289	0	0	0	72.1088	0.914209	134	24	35.1537	2.58827	0	1.61365
8	1	1	0	56.046	26.8725	38.2582	-2.09734	44.6914	0	0	0	56.046	0.975304	134	19	42.2901	0.430954	0	1.62556
9	1	1	0	61.6001	28.066	-38.2513	-3.44206	45.4161	0	0	0	61.6001	0.982722	137	23	41.4359	2.73673	0	1.66054
10	2	0	0	50.8375	25.6043	-0.679633	-7.56642	72.513	0	0	0	50.8375	0.974473	132	20	12.2079	1.61295	0	0
11	2	0	0	61.7384	28.5658	7.4508	-7.43909	69.3179	0	0	0	61.7384	0.950762	141	27	14.4877	1.01727	0	0
12	2	0	0	52.2078	26.5481	-8.90086	-8.22417	69.6093	0	0	0	52.2078	0.930846	147	25	14.473	2.21878	0	0
13	2	0	0	61.7175	28.6669	16.5538	-7.06676	62.4913	0	0	0	61.7175	0.943752	140	29	20.9936	0.649501	0	0
14	2	0	0	48.245	25.075	-17.1978	-7.93392	62.7551	0	0	0	48.245	0.964227	108	20	20.7376	2.53455	0	0
15	2	0	0	58.3632	27.9848	26.0367	-7.66994	54.9305	0	0	0	58.3632	0.93649	142	27	28.8582	0.432419	0	0
16	2	0	0	48.3078	25.0042	-25.0776	-8.40987	56.322	0	0	0	48.3078	0.970959	100	19	27.3775	2.71397	0	0
17	2	1	0	53.0274	26.2106	34.6862	-8.77166	48.5237	0	0	0	53.0274	0.969968	137	19	36.5437	0.305516	0	0
18	2	1	0	65.1733	29.0926	-33.7635	-10.1129	49.718	0	0	0	65.1733	0.967639	142	25	34.9568	2.86189	0	0
19	3	0	0	51.1673	25.6697	3.48849	-15.5829	78.9582	91.4885	0	0	51.1673	0.975801	109	21	5.55224	0.852553	0	0
20	3	0	0	48.6482	25.0521	-3.78475	-15.4582	79.5917	91.2287	0	0	48.6482	0.974066	106	20	5.62462	2.26988	0	0
21	3	0	0	58.8646	27.5481	12.7122	-14.9072	69.5554	83.9672	0	0	58.8646	0.974722	130	21	13.7627	0.360626	0	0
22	3	0	0	58.8144	27.8712	-12.356	-15.425	70.2238	84.6416	0	0	58.8144	0.951446	140	26	12.9397	2.79968	0	0
23	3	0	0	58.8438	28.0951	20.9614	-15.1743	60.8046	74.7067	0	0	58.8438	0.936806	131	24	21.6194	0.213899	0	0
24	3	0	0	53.4658	26.9655	-20.7613	-15.9057	61.4037	75.6334	0	0	53.4658	0.923994	138	22	20.9542	2.95643	0	0
25	3	1	0	70.1694	30.0174	29.7352	-16.1767	53.091	65.7451	0	0	70.1694	0.978617	148	26	30.1148	0.119388	0	0
26	3	1	0	56.5307	27.0034	-28.5518	-16.4373	54.1481	67.0548	0	0	56.5307	0.974219	142	21	28.5808	3.02495	0	0
27	4	0	0	50.702	25.961	-0.54593	-23.6611	76.7284	104.761	0	0	50.702	0.94535	102	23	3.91612	-1.66816	0	0
28	4	0	0	72.2992	30.9033	7.7555	-23.0648	72.4399	95.927	0	0	72.2992	0.951336	156	27	8.58118	-0.394899	0	0
29	4	0	0	51.6287	26.3976	-8.16381	-23.3011	72.4603	95.7788	0	0	51.6287	0.931048	118	24	8.74597	-2.72518	0	0
30	4	0	0	63.7741	29.1471	16.4607	-23.3445	63.8388	83.0527	0	0	63.7741	0.943327	154	28	17.0072	-0.212146	0	0
31	4	0	0	54.5576	26.5574	-15.72	-23.2805	65.5314	85.2775	0	0	54.5576	0.972059	136	18	15.9474	-2.91923	0	0
32	4	1	0	69.6089	29.9204	25.1741	-24.0169	56.0643	72.3112	0	0	69.6089	0.977103	148	25	25.6939	-0.166306	0	0
33	4	1	0	52.8899	26.049	-24.6081	-23.522	57.2105	73.6787	0	0	52.8899	0.979492	137	20	24.7301	-2.98902	0	0
34	5	0	0	53.4177	26.1347	3.41792	-31.0855	68.2751	100.596	0	0	53.4177	0.982791	119	21	11.8754	-1.26429	0	0
35	5	0	0	50.822	25.5465	-4.95207	-31.4713	67.0887	98.6172	0	0	50.822	0.978588	138	18	12.6486	-1.95892	0	0
36	5	0	0	50.6532	25.5405	11.9408	-31.7668	63.0468	88.5825	0	0	50.6532	0.975795	97	21	17.0481	-0.781137	0	0
37	5	0	0	48.0104	25.9099	-12.5247	-31.2711	63.2906	89.0377	0	0	48.0104	0.898699	140	22	16.8874	-2.39187	0	0
38	5	1	0	59.2072	27.5888	20.1131	-31.7259	57.2587	77.9688	0	0	59.2072	0.977501	141	23	23.5437	-0.532967	0	0
39	5	1	0	80.7942	32.1804	-20.6969	-31.7019	57.4427	78.2707	0	0	80.7942	0.98041	157	29	23.7503	-2.61491	0	0
40	6	0	0	55.392	27.2893	-0.819022	-38.8206	60.457	89.8986	0	0	55.392	0.934702	117	24	19.0683	-1.60509	0	0
41	6	0	0	56.8479	28.3142	7.79806	-39.4654	58.7158	85.9866	0	0	56.8479	0.891081	113	27	21.2504	-1.18668	0	0
42	6	0	0	46.2428	25.5044	-8.36163	-39.2221	58.5889	85.9092	0	0	46.2428	0.893356	121	22	21.1144	-1.96946	0	0
43	6	1	0	76.5755	31.6571	16.2368	-39.7535	54.8509	78.0492	0	0	76.5755	0.960188	157	30	25.8578	-0.883672	0	0
44	6	1	0	51.7099	25.9577	-15.6239	-39.4355	55.3969	79.0884	0	0	51.7099	0.964387	139	20	25.0191	-2.23683	0	0
45	7	0	1	82.9127	34.615	-0.217086	-47.8372	52.5395	77.6804	0	0	82.9127	0.869564	154	28	28.0737	-1.57264	0	0
46	7	0	1	64.0954	30.147	8.01528	-47.8755	51.6555	75.77	0	0	64.0954	0.886236	141	23	29.2781	-1.28762	0	0
47	7	0	1	60.9764	29.7212	-8.13622	-47.7505	51.7871	76.0278	0	0	60.9764	0.867441	140	20	29.1	-1.84826	0	0
48	7	1	1	56.1598	27.8152	15.9913	-47.708	49.4195	71.2147	0	0	56.1598	0.912161	141	21	32.2789	-1.04659	0	0
49	7	1	1	64.8271	29.5725	-15.7518	-47.1574	49.8724	71.9706	0	0	64.8271	0.931518	143	25	31.5177	-2.08809	0	0
