# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	82.5219	32.8518	4.04216	2.88372	59.4037	0	0	0	82.5219	0.960859	137	22	23.9887	1.39375	0	0.951128
1	1	1	0	101.347	36.7822	-6.53879	1.4988	60.3737	0	0	0	101.347	0.941339	155	30	23.1196	1.8493	0	1.34549
2	1	1	0	103.164	37.2641	14.7683	3.6762	54.8874	0	0	0	103.164	0.933592	130	30	28.6216	1.02117	0	1.32683
3	1	1	0	99.5176	36.2301	-17.316	0.141549	56.7201	0	0	0	99.5176	0.952733	152	30	27.0031	2.25814	0	1.56263
4	1	1	0	99.8409	36.4865	26.1808	2.17331	49.3193	0	0	0	99.8409	0.94244	131	30	34.9228	0.715278	0	1.48798
5	1	1	0	97.7753	36.1038	-28.0715	-1.16961	50.6504	0	0	0	97.7753	0.942615	130	30	34.0645	2.52995	0	1.61244
6	1	1	0	103.658	37.9794	36.6733	-0.831696	43.9778	0	0	0	103.658	0.903054	137	30	41.8846	0.495049	0	1.59347
7	1	1	0	93.0213	35.3775	-37.4871	-5.52992	45.898	0	0	0	93.0213	0.933982	135	30	40.2822	2.75467	0	1.71726
8	1	1	0	59.304	27.6609	45.1689	-4.87762	39.7673	0	0	0	59.304	0.974003	129	22	48.0425	0.336268	0	1.67836
9	1	1	0	80.3011	32.2441	-46.1439	-10.2451	41.1459	0	0	0	80.3011	0.97058	139	30	47.1418	2.91731	0	1.78928
10	2	0	0	63.7317	28.6186	0.0983732	-6.05524	68.8833	0	0	0	63.7317	0.977839	132	22	14.6775	1.55164	0	0
11	2	0	0	80.3644	32.372	9.46107	-5.45218	64.737	0	0	0	80.3644	0.963681	142	30	18.067	1.00773	0	0
12	2	0	0	75.3125	32.2903	-10.3022	-7.42663	66.7703	0	0	0	75.3125	0.907681	139	30	16.7147	2.22109	0	0
13	2	0	0	77.3291	31.8564	20.046	-5.4745	57.131	0	0	0	77.3291	0.957548	141	30	25.3364	0.64615	0	0
14	2	0	0	61.1103	28.1405	-21.1408	-8.70387	59.0738	0	0	0	61.1103	0.96975	110	22	24.1633	2.62065	0	0
15	2	0	0	76.968	32.2603	30.9012	-8.08767	49.9832	0	0	0	76.968	0.929361	144	30	33.5566	0.386282	0	0
16	2	0	0	58.4451	27.8205	-30.7635	-11.1086	52.3107	0	0	0	58.4451	0.948913	101	22	32.0586	2.83677	0	0
17	2	1	0	59.5519	27.9291	40.7109	-11.0921	43.6307	0	0	0	59.5519	0.959378	137	22	42.0141	0.231458	0	0
18	2	1	0	75.4614	31.7194	-40.0688	-15.8924	45.9391	0	0	0	75.4614	0.942508	142	30	40.1783	3.0209	0	0
19	3	0	0	66.3817	29.1599	5.33741	-14.6897	74.9407	83.9653	0	0	66.3817	0.981041	110	22	8.1828	0.830354	0	0
20	3	0	0	61.0446	28.0196	-2.81125	-14.4952	78.2943	85.6619	0	0	61.0446	0.977088	107	22	6.76624	1.96976	0	0
21	3	0	0	71.0808	30.2072	15.0772	-14.1839	64.8795	76.0474	0	0	71.0808	0.978905	135	22	16.6049	0.405231	0	0
22	3	0	0	75.1604	31.9775	-13.6637	-15.1724	68.3036	80.0021	0	0	75.1604	0.923656	137	30	14.5816	2.75056	0	0
23	3	0	0	80.0923	32.7758	24.5384	-14.954	56.4855	68.1486	0	0	80.0923	0.9369	132	30	25.387	0.229527	0	0
24	3	0	0	75.5512	31.5652	-24.5439	-17.1807	58.5285	71.3652	0	0	75.5512	0.95287	141	30	24.6183	2.99692	0	0
25	3	1	0	79.5705	32.1005	34.4694	-17.5089	48.7745	60.0149	0	0	79.5705	0.97037	148	30	34.8016	0.0926876	0	0
26	3	1	0	55.0363	26.8659	-33.5015	-20.1925	51.1992	63.771	0	0	55.0363	0.958199	140	22	33.323	3.12546	0	0
27	4	0	0	66.6525	29.5278	0.37898	-23.1581	78.8618	98.6483	0	0	66.6525	0.960647	103	29	2.49229	-1.34343	0	0
28	4	0	0	82.8951	33.1994	10.1107	-23.0835	70.7427	89.6178	0	0	82.8951	0.945101	160	30	10.5591	-0.224772	0	0
29	4	0	0	72.8553	30.9534	-8.56684	-23.0991	73.4909	93.2581	0	0	72.8553	0.955549	120	30	8.71233	-2.8662	0	0
30	4	0	0	77.3604	32.3562	19.6864	-23.5868	61.4276	78.4595	0	0	77.3604	0.92857	159	30	20.0736	-0.142802	0	0
31	4	0	0	70.6715	30.3071	-18.2007	-23.9112	63.3662	81.4748	0	0	70.6715	0.966865	137	22	18.2965	-2.96684	0	0
32	4	1	0	82.4158	32.6718	29.0967	-25.4112	52.5625	67.5346	0	0	82.4158	0.970227	149	30	29.6514	-0.158537	0	0
33	4	1	0	57.7541	27.4773	-27.8869	-25.8203	54.6568	70.5934	0	0	57.7541	0.961266	138	22	28.1678	-2.95988	0	0
34	5	0	0	65.3186	28.9896	4.38338	-31.3664	68.1563	100.748	0	0	65.3186	0.976702	121	22	11.5751	-1.16529	0	0
35	5	0	0	63.7464	28.6479	-4.91557	-31.8012	68.5351	102.01	0	0	63.7464	0.97607	133	22	12.0404	-1.97477	0	0
36	5	0	0	61.8069	28.2452	13.8344	-32.2758	62.1841	86.9491	0	0	61.8069	0.973551	101	22	18.1601	-0.689021	0	0
37	5	0	0	77.2686	32.2152	-14.0806	-32.5398	62.6775	87.7921	0	0	77.2686	0.935605	142	30	18.2379	-2.43724	0	0
38	5	1	0	76.3245	31.401	22.6818	-33.277	55.1897	75.0324	0	0	76.3245	0.972716	142	30	26.081	-0.501884	0	0
39	5	1	0	81.9932	32.6154	-23.3334	-33.2048	55.3666	75.327	0	0	81.9932	0.968597	158	30	26.2977	-2.64735	0	0
40	6	0	0	71.9182	31.5028	-1.48868	-40.3175	60.4532	92.3104	0	0	71.9182	0.91065	119	30	19.631	-1.63737	0	0
41	6	0	0	76.9578	32.1039	7.67538	-40.4382	58.8536	88.0237	0	0	76.9578	0.938311	114	30	21.2171	-1.19139	0	0
42	6	0	0	72.4019	31.1806	-10.4496	-41.2537	57.9378	86.0258	0	0	72.4019	0.935815	125	30	22.9484	-2.03464	0	0
43	6	1	0	81.7724	32.6453	17.5133	-41.3634	53.9067	77.4816	0	0	81.7724	0.964219	159	30	27.1825	-0.861883	0	0
44	6	1	0	53.13	26.2258	-19.5949	-41.1262	53.7054	76.8361	0	0	53.13	0.970719	132	22	28.1572	-2.33148	0	0
45	7	0	1	99.902	37.5424	-0.412449	-50.4247	51.6892	78.4598	0	0	99.902	0.890717	154	30	29.6955	-1.57853	0	0
46	7	0	1	93.5654	36.1802	8.9748	-50.1292	50.6847	75.9976	0	0	93.5654	0.89822	141	30	30.7924	-1.26883	0	0
47	7	0	1	72.3893	32.2966	-9.19206	-50.1017	50.9746	76.6323	0	0	72.3893	0.872108	140	22	30.7224	-1.86842	0	0
48	7	1	1	57.2984	28.0659	17.4153	-49.6171	48.4369	70.9179	0	0	57.2984	0.914101	141	22	33.8254	-1.02364	0	0
49	7	1	1	78.4292	32.3563	-17.8907	-49.2422	49.0407	71.9838	0	0	78.4292	0.941388	143	30	33.5636	-2.12656	0	0
