# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	79.6898	32.2069	3.69946	2.06924	59.1341	0	0	0	79.6898	0.965417	137	22	23.7399	1.40593	0	1.06084
1	1	1	0	97.8055	36.0016	-6.46722	0.444694	60.6107	0	0	0	97.8055	0.948264	155	30	22.6775	1.85095	0	1.50216
2	1	1	0	103.798	37.2514	14.4324	3.42512	54.5325	0	0	0	103.798	0.939968	130	30	28.7707	1.03738	0	1.33779
3	1	1	0	105.191	37.3613	-17.4536	-0.949309	56.7873	0	0	0	105.191	0.946986	155	30	26.7195	2.27293	0	1.62514
4	1	1	0	100.434	36.5182	25.9934	1.97699	48.7841	0	0	0	100.434	0.946392	131	30	35.0716	0.727613	0	1.49489
5	1	1	0	96.7796	35.6511	-28.3706	-2.24844	50.6295	0	0	0	96.7796	0.95686	130	30	34.038	2.54582	0	1.64988
6	1	1	0	102.949	37.9002	36.7667	-1.04724	43.381	0	0	0	102.949	0.900638	137	30	42.1717	0.502252	0	1.59927
7	1	1	0	97.4944	36.3259	-38.1221	-6.79986	45.6409	0	0	0	97.4944	0.928447	135	30	40.6202	2.77529	0	1.74731
8	1	1	0	58.5455	27.5082	45.1198	-5.19466	39.282	0	0	0	58.5455	0.972254	129	22	48.1097	0.342428	0	1.68542
9	1	1	0	81.2658	32.4572	-46.7594	-11.5653	40.7717	0	0	0	81.2658	0.969387	139	30	47.5793	2.93449	0	1.81327
10	2	0	0	62.0074	28.2024	-0.183842	-6.74433	68.8935	0	0	0	62.0074	0.979674	132	22	14.6044	1.56991	0	0
11	2	0	0	77.2811	31.7608	9.33218	-5.80967	64.0936	0	0	0	77.2811	0.962721	142	30	18.2281	1.02071	0	0
12	2	0	0	76.4999	32.5228	-10.73	-8.41359	66.5689	0	0	0	76.4999	0.908855	139	30	16.6813	2.2542	0	0
13	2	0	0	79.3675	32.2796	20.1194	-5.60993	56.63	0	0	0	79.3675	0.957188	141	30	25.6993	0.659118	0	0
14	2	0	0	61.2197	28.117	-21.859	-9.68504	58.855	0	0	0	61.2197	0.973111	110	22	24.6027	2.64767	0	0
15	2	0	0	75.4345	31.9897	31.0929	-7.99235	49.3184	0	0	0	75.4345	0.926319	144	30	34.0211	0.403446	0	0
16	2	0	0	59.9951	28.222	-31.4108	-12.3519	51.9659	0	0	0	59.9951	0.946562	101	22	32.4848	2.86097	0	0
17	2	1	0	58.3708	27.7556	40.8897	-11.3485	42.974	0	0	0	58.3708	0.952147	137	22	42.286	0.238751	0	0
18	2	1	0	76.6675	31.9553	-40.6794	-17.3869	45.4224	0	0	0	76.6675	0.943483	142	30	40.676	3.04404	0	0
19	3	0	0	66.4635	29.1765	5.61183	-14.7486	74.0046	82.9831	0	0	66.4635	0.981128	110	22	8.79211	0.849096	0	0
20	3	0	0	63.0698	28.4888	-2.93074	-15.1983	78.153	85.3973	0	0	63.0698	0.976523	107	22	6.73071	1.98908	0	0
21	3	0	0	69.5422	29.8945	15.2806	-13.9546	64.3513	75.0916	0	0	69.5422	0.977859	135	22	17.1529	0.445679	0	0
22	3	0	0	77.0527	32.4352	-14.1137	-16.1233	68.2239	79.8591	0	0	77.0527	0.920377	138	30	14.8656	2.78241	0	0
23	3	0	0	82.6053	33.2243	24.9106	-15.1749	55.7443	66.9514	0	0	82.6053	0.940383	132	30	25.8553	0.241113	0	0
24	3	0	0	75.1923	31.4555	-24.9527	-18.2134	58.3245	71.1981	0	0	75.1923	0.954969	141	30	24.9537	3.01562	0	0
25	3	1	0	81.0589	32.4146	34.8084	-17.6777	47.8342	58.632	0	0	81.0589	0.969459	148	30	35.1972	0.104488	0	0
