# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	77.735	31.7976	4.0802	3.37124	60.5932	0	0	0	77.735	0.966137	137	22	23.5256	1.38986	0	0.880263
1	1	1	0	96.0388	36.0165	-5.67647	3.00115	60.943	0	0	0	96.0388	0.930367	154	30	23.4317	1.80875	0	1.08446
2	1	1	0	98.3351	36.4537	13.9683	3.98652	56.3789	0	0	0	98.3351	0.929898	130	30	27.637	1.03449	0	1.29279
3	1	1	0	99.9862	36.657	-15.9414	2.01126	57.4894	0	0	0	99.9862	0.935051	151	30	26.9016	2.198	0	1.4453
4	1	1	0	96.2202	35.8906	24.6112	2.47875	51.1662	0	0	0	96.2202	0.938672	131	30	33.2911	0.731943	0	1.47042
5	1	1	0	95.7771	35.8391	-26.3961	0.730824	51.656	0	0	0	95.7771	0.937038	129	30	33.3013	2.47841	0	1.54312
6	1	1	0	101.081	37.5432	34.705	-0.0718732	45.6286	0	0	0	101.081	0.901187	137	30	40.0391	0.514361	0	1.57287
7	1	1	0	89.4042	34.7822	-35.4153	-3.2067	46.9822	0	0	0	89.4042	0.928651	135	30	38.9584	2.70245	0	1.6611
8	1	1	0	61.0796	28.0535	43.1101	-3.86075	41.2019	0	0	0	61.0796	0.975286	134	22	46.096	0.352387	0	1.66011
9	1	1	0	80.5333	32.2539	-44.1291	-7.13722	42.007	0	0	0	80.5333	0.972794	139	30	45.7544	2.86185	0	1.73114
10	2	0	0	59.3176	27.6644	-0.20765	-5.36501	70.1105	0	0	0	59.3176	0.973985	132	22	14.4054	1.57457	0	0
11	2	0	0	75.757	31.4774	8.70214	-5.36341	66.516	0	0	0	75.757	0.960803	142	30	16.9109	1.01966	0	0
12	2	0	0	71.1226	30.9379	-9.77321	-5.87516	67.3187	0	0	0	71.1226	0.933763	139	30	16.9002	2.17635	0	0
13	2	0	0	73.4397	30.9918	18.8491	-5.30663	59.156	0	0	0	73.4397	0.960833	141	30	23.8807	0.650597	0	0
14	2	0	0	62.7739	28.5091	-19.5173	-7.18494	60.4172	0	0	0	62.7739	0.970557	110	22	23.0945	2.56526	0	0
15	2	0	0	74.4373	31.5384	29.212	-7.59262	51.707	0	0	0	74.4373	0.940417	144	30	31.7903	0.393109	0	0
16	2	0	0	59.5522	27.9998	-28.9008	-9.51944	53.4325	0	0	0	59.5522	0.954546	101	22	30.5204	2.79907	0	0
17	2	1	0	58.0587	27.5509	38.7585	-10.1493	45.0594	0	0	0	58.0587	0.961183	137	22	40.0836	0.24239	0	0
18	2	1	0	76.2557	31.6863	-38.2544	-13.4404	46.7684	0	0	0	76.2557	0.954417	142	30	38.6233	2.97696	0	0
19	3	0	0	61.8797	28.1143	4.36781	-14.1942	76.6825	86.7265	0	0	61.8797	0.98379	109	22	7.17869	0.889497	0	0
20	3	0	0	59.1694	27.4857	-3.2519	-13.8706	79.3233	87.7614	0	0	59.1694	0.984226	107	21	6.66387	2.05441	0	0
21	3	0	0	72.948	30.7091	14.0309	-14.0266	67.1226	79.5106	0	0	72.948	0.972053	133	22	15.3031	0.38475	0	0
22	3	0	0	72.735	30.8846	-12.6463	-14.4491	69.7902	82.296	0	0	72.735	0.95823	137	30	13.579	2.73893	0	0
23	3	0	0	79.8818	32.7274	23.1493	-15.1084	58.3207	71.1217	0	0	79.8818	0.937205	132	30	23.7644	0.197451	0	0
24	3	0	0	73.7931	31.1449	-22.7214	-15.8601	59.8207	73.0758	0	0	73.7931	0.955985	141	30	22.9043	2.97003	0	0
25	3	1	0	79.3785	32.0884	33.0483	-16.9719	49.7477	61.6177	0	0	79.3785	0.968762	148	30	33.3194	0.0840848	0	0
26	3	1	0	56.3085	27.1304	-31.7383	-18.3847	51.969	64.7345	0	0	56.3085	0.961324	142	22	31.6153	3.09775	0	0
27	4	0	0	59.4175	28.0457	0.123427	-22.675	77.7527	100.877	0	0	59.4175	0.949272	103	26	2.91792	-1.4758	0	0
28	4	0	0	75.5742	31.4131	9.08785	-22.5106	70.8111	91.7165	0	0	75.5742	0.962413	157	30	9.63894	-0.288274	0	0
29	4	0	0	66.4973	30.0011	-8.18455	-22.9124	73.1509	95.2191	0	0	66.4973	0.928407	120	29	8.624	-2.76866	0	0
30	4	0	0	70.2224	30.3965	18.7174	-23.4282	61.9386	80.1176	0	0	70.2224	0.955074	155	30	19.222	-0.191468	0	0
31	4	0	0	67.6897	29.5568	-16.9712	-23.35	64.4264	83.4084	0	0	67.6897	0.973681	137	22	17.1946	-2.93187	0	0
32	4	1	0	77.4333	31.6881	28.2774	-25.0055	52.9588	68.4606	0	0	77.4333	0.969045	148	30	28.9087	-0.182099	0	0
33	4	1	0	57.2193	27.2648	-26.4091	-24.2455	55.7339	71.9344	0	0	57.2193	0.967273	138	22	26.6344	-2.97277	0	0
34	5	0	0	59.2938	27.6186	4.00235	-30.4139	67.9009	100.328	0	0	59.2938	0.976823	119	22	11.4261	-1.19856	0	0
35	5	0	0	58.7324	27.7788	-4.72551	-31.3161	67.7173	101.009	0	0	58.7324	0.956447	131	21	12.4181	-1.94785	0	0
36	5	0	0	60.2125	27.836	13.4029	-31.1756	61.8657	86.8089	0	0	60.2125	0.97652	98	22	17.7159	-0.699441	0	0
37	5	0	0	65.6614	29.6885	-13.3852	-31.9674	62.4204	88.1121	0	0	65.6614	0.936147	142	29	17.9958	-2.39686	0	0
38	5	1	0	74.8698	31.1011	22.3173	-32.5131	54.9795	75.0121	0	0	74.8698	0.972668	142	30	25.8324	-0.515868	0	0
39	5	1	0	82.5252	32.6628	-22.3593	-32.1651	55.9798	76.4221	0	0	82.5252	0.972056	157	30	25.431	-2.63249	0	0
40	6	0	0	65.6647	30.0682	-1.12871	-39.3512	60.0511	91.0382	0	0	65.6647	0.912695	119	30	19.6052	-1.62057	0	0
41	6	0	0	71.4426	31.6173	7.40114	-39.4643	58.4187	86.9805	0	0	71.4426	0.898083	113	30	21.0932	-1.20451	0	0
42	6	0	0	64.0424	29.4383	-9.76916	-40.251	57.6794	85.5821	0	0	64.0424	0.928649	125	30	22.6257	-2.00975	0	0
43	6	1	0	84.5769	33.2925	16.7285	-40.2714	53.8104	77.3329	0	0	84.5769	0.95889	159	30	26.5573	-0.881913	0	0
44	6	1	0	52.3029	26.0656	-18.7414	-40.0583	53.7109	76.925	0	0	52.3029	0.967389	132	22	27.5158	-2.3125	0	0
45	7	0	1	93.8365	36.5675	-0.632596	-49.299	51.2801	77.2495	0	0	93.8365	0.881842	154	30	29.5326	-1.58702	0	0
46	7	0	1	88.2167	35.2445	8.20046	-49.2067	50.3682	75.141	0	0	88.2167	0.892439	141	30	30.5988	-1.29428	0	0
47	7	0	1	68.7869	32.0201	-8.91138	-48.7896	50.9023	76.0626	0	0	68.7869	0.843083	140	22	30.3121	-1.8639	0	0
48	7	1	1	57.6428	28.0823	16.4869	-48.5584	48.3449	70.6141	0	0	57.6428	0.91852	141	22	33.2514	-1.04669	0	0
49	7	1	1	77.5003	32.0997	-17.2181	-48.2262	48.9323	71.6204	0	0	77.5003	0.945171	143	30	33.1805	-2.11099	0	0
