# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	79.8999	32.2865	3.80197	2.99906	60.4243	0	0	0	79.8999	0.963196	137	22	23.2914	1.39988	0	0.902911
1	1	1	0	98.6608	36.5536	-6.25044	2.35694	60.7532	0	0	0	98.6608	0.927888	154	30	23.1264	1.83731	0	1.21022
2	1	1	0	102.743	37.2754	14.0841	3.8564	56.1341	0	0	0	102.743	0.929215	130	30	27.7447	1.03167	0	1.30354
3	1	1	0	97.537	35.9567	-16.7464	1.50987	57.1085	0	0	0	97.537	0.948026	151	30	27.1251	2.22874	0	1.48088
4	1	1	0	98.9562	36.4075	25.2529	2.6489	50.579	0	0	0	98.9562	0.938145	131	30	34.0094	0.726926	0	1.46629
5	1	1	0	93.716	35.3461	-27.1169	0.35253	51.4544	0	0	0	93.716	0.942627	129	30	33.7491	2.49602	0	1.5578
6	1	1	0	102.412	37.8149	35.6426	-0.161427	45.1611	0	0	0	102.412	0.899982	137	30	40.9085	0.504991	0	1.57533
7	1	1	0	91.5638	35.2049	-36.1508	-3.66087	46.8187	0	0	0	91.5638	0.928381	135	30	39.5069	2.71652	0	1.67172
8	1	1	0	59.9901	27.7823	44.203	-3.99765	40.744	0	0	0	59.9901	0.97668	129	22	47.1446	0.345251	0	1.66099
9	1	1	0	80.4272	32.2771	-44.8867	-8.03095	41.8405	0	0	0	80.4272	0.970119	139	30	46.2887	2.8811	0	1.74784
10	2	0	0	61.6498	28.1559	-0.0191013	-5.928	70.0237	0	0	0	61.6498	0.97724	132	22	14.0256	1.56078	0	0
11	2	0	0	76.7853	31.6581	9.03975	-5.48864	66.2811	0	0	0	76.7853	0.962763	142	30	17.1419	1.00432	0	0
12	2	0	0	73.0438	31.5977	-9.99832	-6.36944	66.9879	0	0	0	73.0438	0.919354	139	30	16.7723	2.19765	0	0
13	2	0	0	76.897	31.7268	19.304	-5.36158	58.7558	0	0	0	76.897	0.95999	141	30	24.3257	0.643291	0	0
14	2	0	0	60.1222	27.8985	-20.2431	-7.30152	60.214	0	0	0	60.1222	0.970698	110	22	23.7361	2.57945	0	0
15	2	0	0	77.6357	32.2131	30.1115	-7.5952	51.2016	0	0	0	77.6357	0.94017	144	30	32.6964	0.387586	0	0
16	2	0	0	57.355	27.5384	-29.6828	-9.5141	53.2193	0	0	0	57.355	0.950391	101	22	31.3143	2.80173	0	0
17	2	1	0	60.5009	28.1219	39.8742	-10.4588	44.597	0	0	0	60.5009	0.961352	137	22	41.1442	0.232852	0	0
18	2	1	0	76.0428	31.7718	-38.9783	-13.9833	46.5785	0	0	0	76.0428	0.946638	142	30	39.275	2.98901	0	0
19	3	0	0	64.1549	28.6561	4.86612	-14.6308	76.7156	86.6627	0	0	64.1549	0.981757	109	22	7.32004	0.81403	0	0
