# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	82.7778	32.9182	4.0568	2.95385	59.4037	0	0	0	82.7778	0.959958	137	22	24.0147	1.39326	0	0.941449
1	1	1	0	100.936	36.7028	-6.51323	1.59387	60.3737	0	0	0	100.936	0.941578	155	30	23.1588	1.8476	0	1.33081
2	1	1	0	103.249	37.2774	14.7984	3.73128	54.8874	0	0	0	103.249	0.933691	130	30	28.6453	1.02038	0	1.32381
3	1	1	0	99.7408	36.2787	-17.2359	0.276254	56.7201	0	0	0	99.7408	0.952314	152	30	27.0197	2.25374	0	1.55478
4	1	1	0	99.8848	36.4993	26.1944	2.23757	49.3193	0	0	0	99.8848	0.942195	131	30	34.9457	0.715376	0	1.48558
5	1	1	0	97.6555	36.0894	-27.9563	-1.03413	50.6504	0	0	0	97.6555	0.942207	130	30	34.0203	2.52584	0	1.60777
6	1	1	0	103.705	37.9928	36.6653	-0.771784	43.9778	0	0	0	103.705	0.90283	137	30	41.8851	0.495402	0	1.59184
7	1	1	0	92.798	35.3412	-37.2991	-5.42324	45.898	0	0	0	92.798	0.933652	135	30	40.1296	2.7515	0	1.71518
8	1	1	0	59.3986	27.6905	45.134	-4.84003	39.7673	0	0	0	59.3986	0.973472	129	22	48.0078	0.33632	0	1.67763
9	1	1	0	80.2644	32.2348	-45.8997	-10.1908	41.1459	0	0	0	80.2644	0.970696	139	30	46.9041	2.91598	0	1.78928
10	2	0	0	63.9545	28.6651	0.0940315	-5.9855	68.8833	0	0	0	63.9545	0.97808	132	22	14.7005	1.55186	0	0
11	2	0	0	80.5914	32.4164	9.49005	-5.38637	64.737	0	0	0	80.5914	0.963758	142	30	18.0995	1.00687	0	0
12	2	0	0	75.3596	32.2409	-10.2745	-7.37132	66.7703	0	0	0	75.3596	0.911034	139	30	16.704	2.21938	0	0
13	2	0	0	77.3181	31.8451	20.0859	-5.44221	57.131	0	0	0	77.3181	0.958087	141	30	25.3609	0.644716	0	0
14	2	0	0	60.8748	28.0654	-21.0247	-8.60805	59.0738	0	0	0	60.8748	0.971192	110	22	24.086	2.61644	0	0
15	2	0	0	76.7602	32.1904	30.8828	-8.04456	49.9832	0	0	0	76.7602	0.930881	144	30	33.5396	0.386374	0	0
16	2	0	0	58.3108	27.7319	-30.5274	-11.006	52.3107	0	0	0	58.3108	0.952798	101	22	31.849	2.83286	0	0
17	2	1	0	59.6394	27.9275	40.6434	-11.0665	43.6307	0	0	0	59.6394	0.960904	137	22	41.945	0.23133	0	0
18	2	1	0	75.4879	31.7232	-39.7695	-15.7892	45.9391	0	0	0	75.4879	0.942611	142	30	39.8866	3.01858	0	0
19	3	0	0	66.5338	29.1926	5.35358	-14.6265	74.9407	83.9653	0	0	66.5338	0.981084	110	22	8.20693	0.830133	0	0
20	3	0	0	61.2365	28.056	-2.81518	-14.4736	78.2943	85.6619	0	0	61.2365	0.977616	107	22	6.74405	1.97154	0	0
21	3	0	0	71.2319	30.2498	15.0705	-14.1603	64.8795	76.0474	0	0	71.2319	0.978223	135	22	16.591	0.404076	0	0
22	3	0	0	74.933	31.8772	-13.6359	-15.1665	68.3036	80.0021	0	0	74.933	0.926662	137	30	14.539	2.75239	0	0
23	3	0	0	80.3594	32.7427	24.455	-14.9805	56.4855	68.1486	0	0	80.3594	0.94193	132	30	25.2907	0.22745	0	0
24	3	0	0	74.5561	31.3151	-24.3788	-17.1374	58.5285	71.3652	0	0	74.5561	0.955398	141	30	24.453	2.99607	0	0
25	3	1	0	80.4052	32.2633	34.3305	-17.5154	48.7745	60.0149	0	0	80.4052	0.970684	148	30	34.6599	0.0915291	0	0
26	3	1	0	54.6172	26.7765	-33.2311	-20.0939	51.1992	63.771	0	0	54.6172	0.957264	140	22	33.0521	3.12376	0	0
27	4	0	0	66.4525	29.499	0.412988	-23.1187	78.8618	98.6483	0	0	66.4525	0.959636	103	29	2.50748	-1.33029	0	0
28	4	0	0	81.6526	32.9095	10.0052	-23.0721	70.7427	89.6178	0	0	81.6526	0.947406	160	30	10.4658	-0.230277	0	0
29	4	0	0	72.7348	30.9008	-8.55565	-23.0826	73.4909	93.2581	0	0	72.7348	0.957223	120	30	8.7084	-2.86247	0	0
30	4	0	0	77.0073	32.2758	19.4433	-23.6389	61.4276	78.4595	0	0	77.0073	0.928941	159	30	19.8488	-0.14946	0	0
31	4	0	0	70.2925	30.2462	-18.1974	-23.9324	63.3662	81.4748	0	0	70.2925	0.965557	137	22	18.3038	-2.96314	0	0
32	4	1	0	82.624	32.6923	28.8662	-25.4531	52.5625	67.5346	0	0	82.624	0.97146	149	30	29.4394	-0.162738	0	0
33	4	1	0	57.2605	27.3692	-27.8089	-25.7987	54.6568	70.5934	0	0	57.2605	0.960593	138	22	28.0942	-2.95849	0	0
34	5	0	0	64.5972	28.8197	4.2878	-31.3841	68.1563	100.748	0	0	64.5972	0.97734	121	22	11.5977	-1.17494	0	0
35	5	0	0	63.5048	28.6002	-4.95241	-31.7324	68.5351	102.01	0	0	63.5048	0.975615	133	22	12.0339	-1.9782	0	0
36	5	0	0	61.1483	28.0782	13.6061	-32.3078	62.1841	86.9491	0	0	61.1483	0.974668	101	22	18.0361	-0.700377	0	0
37	5	0	0	76.5327	32.0396	-14.131	-32.4759	62.6775	87.7921	0	0	76.5327	0.936879	142	30	18.264	-2.43969	0	0
38	5	1	0	75.8664	31.3018	22.4682	-33.2788	55.1897	75.0324	0	0	75.8664	0.973016	142	30	25.9187	-0.507459	0	0
39	5	1	0	81.5586	32.5449	-23.3879	-33.2089	55.3666	75.327	0	0	81.5586	0.967638	158	30	26.3685	-2.64661	0	0
40	6	0	0	71.358	31.3567	-1.59531	-40.2494	60.4532	92.3104	0	0	71.358	0.911995	119	30	19.6169	-1.64279	0	0
41	6	0	0	76.4088	31.954	7.55682	-40.4411	58.8536	88.0237	0	0	76.4088	0.940379	114	30	21.2201	-1.19738	0	0
42	6	0	0	71.9749	31.0475	-10.5189	-41.1442	57.9378	86.0258	0	0	71.9749	0.938294	125	30	22.9227	-2.03851	0	0
43	6	1	0	81.132	32.5208	17.3935	-41.3201	53.9067	77.4816	0	0	81.132	0.964008	159	30	27.1082	-0.865276	0	0
44	6	1	0	52.8381	26.1549	-19.5929	-41.0409	53.7054	76.8361	0	0	52.8381	0.970623	132	22	28.127	-2.33234	0	0
45	7	0	1	100.141	37.5865	-0.446014	-50.3427	51.6892	78.4598	0	0	100.141	0.890754	154	30	29.6605	-1.57962	0	0
46	7	0	1	93.2153	36.1074	8.9335	-50.0788	50.6847	75.9976	0	0	93.2153	0.898472	141	30	30.777	-1.27003	0	0
47	7	0	1	72.3428	32.2843	-9.20896	-50.0386	50.9746	76.6323	0	0	72.3428	0.872214	140	22	30.7111	-1.86906	0	0
48	7	1	1	57.1971	28.0518	17.3593	-49.5329	48.4369	70.9179	0	0	57.1971	0.913404	141	22	33.765	-1.02444	0	0
49	7	1	1	78.4423	32.3279	-17.8447	-49.1738	49.0407	71.9838	0	0	78.4423	0.943204	143	30	33.5201	-2.1257	0	0
