# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	75.5507	31.2784	2.90947	2.60743	61.4085	0	0	0	75.5507	0.970419	137	22	22.5038	1.41575	0	0.840089
1	1	1	0	92.826	35.8409	-6.53092	1.96969	61.5205	0	0	0	92.826	0.908076	154	30	22.4048	1.8403	0	1.27789
2	1	1	0	90.6233	35.0142	12.7074	3.27227	57.5482	0	0	0	90.6233	0.928886	130	27	26.4674	1.04548	0	1.31877
3	1	1	0	92.0092	35.2822	-15.8696	1.45095	58.0573	0	0	0	92.0092	0.928814	151	30	26.0474	2.19882	0	1.47963
4	1	1	0	88.7729	34.6656	23.1643	2.14237	52.1858	0	0	0	88.7729	0.928312	131	28	32.2023	0.742321	0	1.47858
5	1	1	0	89.2	34.7259	-25.2361	0.916955	52.6517	0	0	0	89.2	0.929536	129	30	32.1039	2.44722	0	1.53448
6	1	1	0	100.494	37.5805	33.0747	0.0199424	46.6974	0	0	0	100.494	0.894182	137	30	38.957	0.52858	0	1.57019
7	1	1	0	87.1067	34.4363	-33.927	-2.28576	48.1938	0	0	0	87.1067	0.923057	135	29	37.5989	2.66225	0	1.63807
8	1	1	0	61.6092	28.2296	41.8093	-3.38441	42.0873	0	0	0	61.6092	0.971507	134	22	45.3811	0.36602	0	1.65157
9	1	1	0	78.1579	31.8325	-42.8842	-5.6291	43.102	0	0	0	78.1579	0.969265	139	29	44.5734	2.82216	0	1.70131
10	2	0	0	57.9211	27.3167	-0.661214	-6.28902	70.9826	0	0	0	57.9211	0.975417	132	22	13.3377	1.57796	0	0
11	2	0	0	72.6188	30.8376	8.03705	-5.66302	67.4857	0	0	0	72.6188	0.95962	142	30	16.4007	1.01863	0	0
12	2	0	0	63.8946	29.3896	-9.84971	-6.98852	68.2156	0	0	0	63.8946	0.92958	139	28	15.6815	2.20438	0	0
13	2	0	0	71.5255	30.6028	17.8887	-5.83668	60.0316	0	0	0	71.5255	0.95973	141	30	23.0373	0.641728	0	0
14	2	0	0	57.7452	27.3248	-19.3274	-7.55381	61.2503	0	0	0	57.7452	0.971876	110	22	22.3104	2.56982	0	0
15	2	0	0	73.6387	31.357	28.1314	-7.8402	52.5824	0	0	0	73.6387	0.941121	144	30	31.0231	0.389706	0	0
16	2	0	0	54.4557	26.7166	-28.338	-8.96569	54.3714	0	0	0	54.4557	0.958716	101	21	29.7482	2.77508	0	0
17	2	1	0	58.9495	27.7443	37.7034	-9.87662	45.9963	0	0	0	58.9495	0.962371	137	22	39.4915	0.249462	0	0
18	2	1	0	74.6938	31.4096	-37.6923	-12.1723	47.6473	0	0	0	74.6938	0.951416	142	30	37.8676	2.94345	0	0
19	3	0	0	59.2894	27.5353	4.40985	-14.5851	77.2135	87.8864	0	0	59.2894	0.982665	109	22	7.08312	0.79197	0	0
20	3	0	0	56.2862	26.8751	-3.24978	-14.6986	79.6142	88.7832	0	0	56.2862	0.979293	107	21	5.6114	2.06956	0	0
21	3	0	0	65.2789	29.1913	13.3021	-14.1608	67.1794	79.7703	0	0	65.2789	0.962669	131	22	14.9059	0.375431	0	0
22	3	0	0	63.2003	29.1808	-12.9587	-14.4347	69.8278	82.537	0	0	63.2003	0.932682	136	29	13.4366	2.74489	0	0
23	3	0	0	73.7869	31.2864	22.2196	-15.1932	58.8857	71.7483	0	0	73.7869	0.947281	132	29	23.2125	0.192161	0	0
24	3	0	0	61.5464	28.4736	-23.0348	-15.5104	60.0462	73.3761	0	0	61.5464	0.953957	139	28	22.843	2.96042	0	0
25	3	1	0	77.3075	31.6687	32.1941	-16.9159	50.9013	63.0239	0	0	77.3075	0.968657	148	30	32.8717	0.0825513	0	0
26	3	1	0	55.0272	26.8976	-31.704	-17.4571	52.5372	65.1737	0	0	55.0272	0.955783	142	22	31.2138	3.07204	0	0
27	4	0	0	60.9708	28.3477	0.128232	-22.795	77.9545	101.586	0	0	60.9708	0.953449	103	25	3.2437	-1.35522	0	0
28	4	0	0	65.4287	30.2522	8.76393	-22.7284	71.4935	92.2338	0	0	65.4287	0.898387	156	30	9.83174	-0.320989	0	0
29	4	0	0	62.2573	28.7158	-8.97238	-22.3445	73.1693	94.2732	0	0	62.2573	0.948762	120	27	8.83522	-2.82888	0	0
30	4	0	0	78.5213	32.3039	17.4878	-23.5974	63.0542	81.5473	0	0	78.5213	0.945556	155	30	18.485	-0.216509	0	0
31	4	0	0	62.6085	28.5688	-17.5501	-22.2657	64.7122	83.0412	0	0	62.6085	0.963959	137	20	17.1884	-2.98743	0	0
32	4	1	0	78.8509	32.024	27.2556	-24.646	54.5262	70.4906	0	0	78.8509	0.966196	148	30	28.2705	-0.178505	0	0
33	4	1	0	56.611	27.1652	-26.8467	-23.3751	55.9561	71.9004	0	0	56.611	0.964017	138	22	26.5471	-2.99991	0	0
34	5	0	0	57.3699	27.087	3.52234	-30.4112	68.7161	101.34	0	0	57.3699	0.982594	119	22	11.5336	-1.20848	0	0
35	5	0	0	60.0065	27.8643	-5.6719	-30.4952	68.2364	100.331	0	0	60.0065	0.971206	138	20	12.0085	-2.01	0	0
36	5	0	0	54.9123	26.581	12.2216	-31.9732	62.6527	88.2657	0	0	54.9123	0.976646	97	22	17.7752	-0.767877	0	0
37	5	0	0	59.7862	28.7248	-14.2998	-30.7472	63.0739	87.8901	0	0	59.7862	0.910537	141	27	17.672	-2.46095	0	0
38	5	1	0	71.193	30.2539	21.1986	-32.4879	56.2121	76.8034	0	0	71.193	0.977424	142	28	25.2804	-0.533736	0	0
39	5	1	0	82.494	32.6496	-22.8343	-31.3979	56.4558	76.6376	0	0	82.494	0.972471	157	30	25.1886	-2.65532	0	0
40	6	0	0	65.9331	29.9981	-1.82067	-38.6702	61.1287	92.2138	0	0	65.9331	0.920717	119	29	19.0851	-1.6366	0	0
41	6	0	0	67.1015	30.2438	6.69559	-39.5353	59.133	87.7154	0	0	67.1015	0.921867	113	30	21.1917	-1.22107	0	0
42	6	0	0	62.6699	29.1805	-9.90989	-39.1839	58.84	86.8536	0	0	62.6699	0.924873	125	27	21.6751	-2.01651	0	0
43	6	1	0	80.0812	32.5343	16.0586	-40.3219	54.5188	78.1337	0	0	80.0812	0.950729	159	30	26.5457	-0.89406	0	0
44	6	1	0	55.6017	26.8457	-18.1116	-39.4116	54.8834	78.4028	0	0	55.6017	0.9695	132	22	26.4446	-2.29628	0	0
45	7	0	1	93.0976	36.6229	-0.647342	-48.7467	52.2581	78.3422	0	0	93.0976	0.872255	154	30	29.1204	-1.5736	0	0
46	7	0	1	81.6233	33.9821	8.08233	-48.7566	51.2392	76.0281	0	0	81.6233	0.888227	141	29	30.3868	-1.28221	0	0
47	7	0	1	68.191	31.9014	-8.8309	-48.3319	51.7453	76.9853	0	0	68.191	0.842009	140	22	29.8717	-1.85115	0	0
48	7	1	1	57.1599	27.9938	16.2301	-48.2261	49.0551	71.2919	0	0	57.1599	0.916594	141	22	33.1668	-1.03979	0	0
49	7	1	1	77.8448	32.189	-16.7188	-47.8093	49.8602	72.7399	0	0	77.8448	0.944114	143	30	32.4838	-2.09124	0	0
