# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	112.507	39.0194	5.02372	0.722023	59.9644	0	0	0	112.507	0.9286	161	30	23.7348	1.34829	0	1.42807
1	1	1	0	101.895	36.9178	-6.45681	1.6797	59.0908	0	0	0	101.895	0.939482	131	30	24.9026	1.82419	0	1.31629
2	1	1	0	98.8701	36.2048	16.6448	-1.20558	56.3303	0	0	0	98.8701	0.947855	145	30	27.1034	0.89948	0	1.6431
3	1	1	0	105.44	37.2649	-17.9687	0.50767	55.2516	0	0	0	105.44	0.95415	151	30	29.0044	2.22956	0	1.54255
4	1	1	0	107.793	37.8474	27.7313	-3.81727	50.4318	0	0	0	107.793	0.945648	160	30	33.5751	0.587512	0	1.70759
5	1	1	0	102.11	36.9707	-28.8919	-2.16697	49.93	0	0	0	102.11	0.938783	142	30	35.1129	2.52652	0	1.64566
6	1	1	0	88.9831	34.8394	38.1387	-7.13091	44.4008	0	0	0	88.9831	0.921248	132	30	41.2907	0.37951	0	1.75564
7	1	1	0	105.141	38.005	-39.8624	-5.11913	43.7137	0	0	0	105.141	0.914745	151	30	43.2618	2.72998	0	1.69852
8	1	1	0	85.6796	33.3938	47.5357	-9.87319	38.9572	0	0	0	85.6796	0.965508	145	30	49.3725	0.257104	0	1.77559
9	1	1	0	82.5076	32.679	-48.8119	-9.78247	39.0298	0	0	0	82.5076	0.97088	139	30	50.2161	2.88704	0	1.76859
10	2	0	0	79.6188	32.5884	0.242871	-7.33561	68.8408	0	0	0	79.6188	0.942104	131	30	15.099	1.54053	0	0
11	2	0	0	58.0402	27.52	10.4836	-8.81816	65.6943	0	0	0	58.0402	0.963035	98	22	17.3106	0.904627	0	0
12	2	0	0	80.9988	32.8445	-11.4857	-7.53391	64.9411	0	0	0	80.9988	0.943543	151	30	18.6782	2.21864	0	0
13	2	0	0	75.596	32.2252	20.9831	-10.3286	58.123	0	0	0	75.596	0.914783	147	30	24.407	0.518663	0	0
14	2	0	0	77.5882	32.3251	-23.0556	-9.42645	57.2664	0	0	0	77.5882	0.933095	135	30	26.2825	2.62413	0	0
15	2	0	0	71.9719	31.7862	32.6268	-13.7741	49.6335	0	0	0	71.9719	0.895152	155	30	33.9618	0.257643	0	0
