# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	106.683	38.0162	4.49272	2.68017	60.6979	0	0	0	106.683	0.92762	159	30	23.5124	1.36657	0	1.03293
1	1	1	0	90.4671	34.8179	-5.76549	2.18592	61.154	0	0	0	90.4671	0.937769	130	29	23.1887	1.8098	0	1.20841
2	1	1	0	93.5759	35.24	15.0474	1.78857	57.0857	0	0	0	93.5759	0.946893	143	30	26.919	0.965223	0	1.45249
3	1	1	0	98.1968	36.1628	-16.3356	2.0014	56.8813	0	0	0	98.1968	0.943589	149	30	27.5175	2.19397	0	1.44889
4	1	1	0	105.991	38.0186	25.4631	-0.62887	51.9664	0	0	0	105.991	0.921487	155	30	32.4216	0.653631	0	1.59549
5	1	1	0	94.845	35.6147	-26.3795	0.172147	51.7045	0	0	0	94.845	0.939652	141	30	33.2009	2.47549	0	1.56427
6	1	1	0	86.512	34.4252	35.358	-3.621	46.2656	0	0	0	86.512	0.917347	132	30	39.3626	0.438779	0	1.67285
7	1	1	0	100.505	37.2562	-36.5421	-1.87516	45.681	0	0	0	100.505	0.90991	149	30	40.698	2.67058	0	1.62207
8	1	1	0	87.5681	33.7677	44.6666	-6.19396	40.7316	0	0	0	87.5681	0.965055	151	30	47.1172	0.305014	0	1.70859
9	1	1	0	82.1866	32.5896	-45.3923	-5.70035	40.8619	0	0	0	82.1866	0.972416	139	30	47.4333	2.82775	0	1.69572
10	2	0	0	66.7682	29.6352	0.425086	-5.97579	70.3394	0	0	0	66.7682	0.955356	131	28	14.3849	1.52205	0	0
11	2	0	0	52.8465	26.1567	9.3556	-6.55342	66.9381	0	0	0	52.8465	0.970642	97	22	16.8206	0.961127	0	0
12	2	0	0	72.4769	31.2853	-10.4242	-6.48325	66.8444	0	0	0	72.4769	0.930529	151	30	17.1784	2.2028	0	0
13	2	0	0	69.8064	30.7999	19.0808	-7.42943	59.9934	0	0	0	69.8064	0.924713	147	30	23.2692	0.58835	0	0
14	2	0	0	71.7004	30.848	-21.266	-7.62661	58.9524	0	0	0	71.7004	0.946844	135	30	24.542	2.59688	0	0
15	2	0	0	68.8292	30.7245	30.0312	-10.6962	51.9142	0	0	0	68.8292	0.916246	155	30	31.8054	0.308178	0	0
16	2	0	0	64.8843	28.946	-31.1492	-9.68611	51.5523	0	0	0	64.8843	0.973131	137	22	32.6611	2.8092	0	0
17	2	1	0	60.1362	27.9942	40.066	-13.1092	44.5576	0	0	0	60.1362	0.964298	139	22	40.9854	0.17744	0	0
18	2	1	0	59.5149	28.0001	-40.2373	-12.1654	45.1513	0	0	0	59.5149	0.953928	135	22	40.7897	2.93973	0	0
19	3	0	0	70.8783	30.4452	5.25551	-14.1445	75.8557	85.6106	0	0	70.8783	0.960916	144	28	8.30805	0.842258	0	0
20	3	0	0	61.2696	28.5549	-4.32085	-13.7476	77.3197	86.4865	0	0	61.2696	0.944266	128	24	7.7375	2.12091	0	0
21	3	0	0	65.1228	28.9242	14.764	-15.045	66.5284	79.4431	0	0	65.1228	0.978182	132	21	15.9459	0.338725	0	0
22	3	0	0	75.7904	32.0797	-15.2437	-14.3651	66.5579	79.2903	0	0	75.7904	0.92547	150	30	16.1177	2.76159	0	0
23	3	0	0	79.2649	32.603	23.9016	-16.8068	57.9176	71.3098	0	0	79.2649	0.937075	142	30	24.4348	0.145255	0	0
24	3	0	0	61.8258	28.2873	-25.4853	-16.5247	57.1163	70.2026	0	0	61.8258	0.970946	115	22	25.4971	2.99125	0	0
25	3	1	0	75.5808	31.2278	33.9527	-19.6508	49.1574	61.5606	0	0	75.5808	0.973957	137	30	34.2355	0.0202373	0	0
26	3	1	0	77.2679	31.653	-34.6937	-18.8419	49.5066	61.7326	0	0	77.2679	0.969124	147	30	34.4506	3.09799	0	0
27	4	0	0	54.611	26.4829	0.0950914	-21.9891	79.6721	98.9095	0	0	54.611	0.978496	110	19	1.68682	-1.3491	0	0
28	4	0	0	66.1613	29.239	9.09759	-22.5781	71.9273	91.6214	0	0	66.1613	0.9725	99	28	9.63607	-0.234024	0	0
29	4	0	0	78.5414	32.0737	-9.0413	-22.2142	72.6784	92.7611	0	0	78.5414	0.95942	138	30	8.96286	-2.93134	0	0
30	4	0	0	58.8839	27.6107	18.8233	-24.0254	61.8171	79.9712	0	0	58.8839	0.970628	106	22	19.4508	-0.190439	0	0
31	4	0	0	79.067	32.2574	-18.9558	-23.3969	62.2023	80.2395	0	0	79.067	0.954873	132	30	18.9278	-2.97957	0	0
32	4	1	0	74.6145	31.1573	27.8513	-26.6289	53.1886	69.2316	0	0	74.6145	0.96586	144	30	28.8208	-0.219849	0	0
33	4	1	0	72.5451	30.7301	-28.8982	-25.831	53.2224	69.0425	0	0	72.5451	0.965361	137	30	29.1436	-2.95217	0	0
34	5	0	0	76.2438	31.4119	4.31825	-31.2246	67.8275	100.23	0	0	76.2438	0.971014	109	30	11.8111	-1.17129	0	0
35	5	0	0	74.2536	31.2223	-4.63241	-30.7986	68.6202	101.653	0	0	74.2536	0.957188	114	30	11.3264	-1.96561	0	0
36	5	0	0	72.2904	30.8616	13.2624	-31.5152	62.5796	87.4555	0	0	72.2904	0.953791	124	30	17.5525	-0.689912	0	0
37	5	0	0	66.2142	29.2066	-13.9802	-31.1986	62.9406	87.7327	0	0	66.2142	0.975437	119	22	17.4826	-2.4717	0	0
38	5	1	0	74.1669	31.2567	22.3288	-33.3372	54.9952	75.1325	0	0	74.1669	0.953967	147	30	26.073	-0.521703	0	0
39	5	1	0	77.0986	31.6596	-23.3088	-32.8319	55.1169	75.1631	0	0	77.0986	0.966598	142	30	26.2007	-2.64476	0	0
40	6	0	0	79.1748	32.2702	0.127788	-40.0405	59.7189	90.3478	0	0	79.1748	0.955415	108	30	19.701	-1.55031	0	0
41	6	0	0	54.3256	26.8223	9.84243	-39.4874	58.0894	85.4986	0	0	54.3256	0.948906	97	22	21.6533	-1.08458	0	0
