# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	98.1283	36.6778	3.37852	1.61079	63.0199	0	0	0	98.1283	0.916636	158	30	21.5882	1.40948	0	1.12592
1	1	1	0	66.5119	30.389	-4.72259	0.522725	63.7998	0	0	0	66.5119	0.905057	130	22	20.744	1.79607	0	1.46057
2	1	1	0	83.164	33.6586	12.5268	1.78801	59.746	0	0	0	83.164	0.922473	142	27	24.9152	1.03985	0	1.42903
3	1	1	0	83.0952	33.6719	-13.2407	0.882913	60.4153	0	0	0	83.0952	0.920979	149	27	24.4235	2.13944	0	1.50422
4	1	1	0	92.7894	35.4735	21.7254	0.352334	55.4944	0	0	0	92.7894	0.926615	155	28	29.6284	0.743267	0	1.55459
5	1	1	0	75.1156	31.8605	-21.6096	0.418155	55.4465	0	0	0	75.1156	0.929899	141	24	29.4579	2.38994	0	1.55145
6	1	1	0	69.0654	31.038	30.2814	-1.32721	50.3179	0	0	0	69.0654	0.900912	131	24	35.4938	0.543988	0	1.6146
7	1	1	0	90.8137	35.3296	-30.8253	0.116227	49.6215	0	0	0	90.8137	0.914291	149	28	36.5691	2.56901	0	1.56703
8	1	1	0	84.8412	33.0778	38.9793	-2.44246	44.6554	0	0	0	84.8412	0.974416	151	29	42.7089	0.415892	0	1.63337
9	1	1	0	73.1385	30.6832	-39.51	-2.59286	44.5683	0	0	0	73.1385	0.976235	139	26	42.9719	2.73222	0	1.63633
10	2	0	0	47.7402	25.1698	0.082099	-7.4597	72.5112	0	0	0	47.7402	0.946969	137	23	12.2386	1.55682	0	0
11	2	0	0	47.7837	25.1372	7.56296	-7.57502	69.9752	0	0	0	47.7837	0.950286	97	21	14.3351	1.00773	0	0
12	2	0	0	57.1155	27.5616	-8.65749	-7.93824	69.7933	0	0	0	57.1155	0.944833	151	28	14.5496	2.20052	0	0
13	2	0	0	61.7067	28.6797	15.9228	-7.27151	63.6438	0	0	0	61.7067	0.942742	147	30	20.2674	0.659957	0	0
14	2	0	0	50.3982	25.7749	-17.9665	-7.67018	62.2456	0	0	0	50.3982	0.953307	134	24	21.5466	2.5494	0	0
15	2	0	0	64.7459	29.6305	25.8217	-9.04827	55.8417	0	0	0	64.7459	0.926713	155	30	28.0135	0.38994	0	0
16	2	0	0	53.8222	26.2687	-26.4759	-7.95409	55.4251	0	0	0	53.8222	0.980154	137	20	28.8821	2.72288	0	0
17	2	1	0	57.083	27.1675	35.0944	-10.0252	48.8129	0	0	0	57.083	0.971891	139	21	36.4885	0.268273	0	0
18	2	1	0	52.3398	26.1416	-34.9815	-9.16785	49.1219	0	0	0	52.3398	0.962449	135	19	36.4466	2.84852	0	0
19	3	0	0	56.8294	27.7072	4.64196	-14.9751	78.5486	91.4484	0	0	56.8294	0.930247	153	25	6.68422	0.784464	0	0
20	3	0	0	42.9379	23.821	-3.76764	-14.4267	79.3581	90.8072	0	0	42.9379	0.95089	124	21	6.42736	2.18017	0	0
21	3	0	0	54.3762	26.5637	12.9507	-15.3305	69.8756	85.0727	0	0	54.3762	0.968369	139	19	13.7514	0.323136	0	0
22	3	0	0	65.0553	29.7912	-13.2739	-14.8122	69.2535	83.5134	0	0	65.0553	0.921119	150	29	14.0608	2.78678	0	0
23	3	0	0	66.0854	30.0108	20.9627	-16.0694	61.2283	75.6158	0	0	66.0854	0.922063	142	25	21.3619	0.170651	0	0
24	3	0	0	53.1237	26.3425	-21.9986	-15.4884	60.9659	74.8399	0	0	53.1237	0.962021	114	21	22.3103	2.95181	0	0
25	3	1	0	60.0631	27.7713	30.1194	-17.178	53.2486	66.1838	0	0	60.0631	0.978645	136	23	30.3131	0.0831976	0	0
26	3	1	0	69.1809	29.8285	-30.3637	-16.1862	53.543	66.3242	0	0	69.1809	0.977087	147	27	30.4777	3.02614	0	0
27	4	0	0	49.8934	25.3874	0.276665	-22.0442	77.3113	104.155	0	0	49.8934	0.972781	110	18	2.37539	-1.41628	0	0
28	4	0	0	51.7776	25.8806	8.44423	-22.6646	71.3005	95.4717	0	0	51.7776	0.971413	98	23	9.0344	-0.334679	0	0
29	4	0	0	63.0453	29.0983	-7.82761	-22.5662	72.9463	96.1833	0	0	63.0453	0.93568	134	27	8.25345	-2.78655	0	0
30	4	0	0	48.445	24.9971	17.2006	-23.6033	63.6077	82.9372	0	0	48.445	0.97427	105	19	17.7253	-0.2222	0	0
31	4	0	0	67.2928	29.854	-16.4687	-23.1398	64.4933	84.1739	0	0	67.2928	0.948795	131	28	16.7377	-2.93443	0	0
32	4	1	0	66.4939	29.2602	25.4789	-24.8105	56.4874	72.999	0	0	66.4939	0.975973	143	26	26.0741	-0.197388	0	0
33	4	1	0	59.9451	27.7783	-25.7679	-23.705	56.6508	73.1624	0	0	59.9451	0.976227	136	24	25.9899	-2.98676	0	0
34	5	0	0	65.9792	29.5091	4.32797	-31.2469	66.7751	98.5179	0	0	65.9792	0.95215	109	28	12.3655	-1.20554	0	0
35	5	0	0	69.528	30.2145	-3.70821	-30.9644	67.362	99.0479	0	0	69.528	0.95706	114	30	11.8343	-1.88161	0	0
36	5	0	0	67.4336	29.8875	12.2155	-31.1502	62.9587	88.3108	0	0	67.4336	0.948654	124	29	16.8099	-0.749579	0	0
37	5	0	0	60.7304	27.9771	-12.3722	-31.1735	63.0073	88.4679	0	0	60.7304	0.975012	118	21	16.8104	-2.39014	0	0
38	5	1	0	71.3985	30.4963	20.8691	-32.2416	56.7062	77.0982	0	0	71.3985	0.964729	147	28	24.4254	-0.539353	0	0
39	5	1	0	74.7829	31.0774	-21.4538	-31.4716	56.8507	77.2409	0	0	74.7829	0.973023	142	29	24.3947	-2.6379	0	0
40	6	0	0	67.2705	30.0996	0.45828	-39.7215	59.2169	87.8396	0	0	67.2705	0.933065	108	29	20.0318	-1.54348	0	0
41	6	0	0	45.0952	24.3734	9.4156	-39.0713	58.4665	85.088	0	0	45.0952	0.953907	97	20	21.5799	-1.11472	0	0
42	6	0	0	51.8226	25.9653	-8.64384	-39.1532	58.4298	85.3505	0	0	51.8226	0.96592	102	19	21.2538	-1.98506	0	0
43	6	1	0	50.7879	25.7261	17.0615	-39.4727	54.6218	77.4885	0	0	50.7879	0.964321	135	21	26.1765	-0.856371	0	0
44	6	1	0	54.6174	26.6173	-16.7632	-38.9805	54.952	78.0111	0	0	54.6174	0.968754	137	21	25.4928	-2.28376	0	0
45	7	0	1	71.9465	31.6334	0.150084	-48.2835	52.2198	77.07	0	0	71.9465	0.903499	147	27	28.5873	-1.56244	0	0
46	7	0	1	72.2198	32.2086	8.37432	-47.7508	51.5759	75.5289	0	0	72.2198	0.874829	143	25	29.3024	-1.2778	0	0
47	7	0	1	90.4582	36.6256	-8.21274	-47.626	51.7295	75.8169	0	0	90.4582	0.847401	158	30	29.0864	-1.85386	0	0
48	7	1	1	64.5686	29.679	16.1471	-47.343	49.4356	71.1636	0	0	64.5686	0.921155	143	25	32.061	-1.03978	0	0
49	7	1	1	71.6629	31.3601	-16.3036	-47.4238	49.4567	71.2419	0	0	71.6629	0.915691	149	27	32.1199	-2.09997	0	0
