# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	85.4307	34.4029	3.56745	1.11577	63.5843	0	0	0	85.4307	0.907054	153	27	21.0333	1.38225	0	1.61224
1	1	1	0	80.9911	33.5126	-4.80117	1.46275	63.0849	0	0	0	80.9911	0.906215	129	28	21.4688	1.77846	0	1.52935
2	1	1	0	87.8681	34.5867	12.353	1.27251	59.9269	0	0	0	87.8681	0.923046	155	29	24.3999	1.02203	0	1.57156
3	1	1	0	64.4894	29.2447	-13.1759	0.820435	60.208	0	0	0	64.4894	0.947553	130	20	24.0543	2.13196	0	1.60706
4	1	1	0	80.4617	33.3922	20.8038	0.164858	55.3753	0	0	0	80.4617	0.906794	147	25	28.931	0.749487	0	1.62333
5	1	1	0	77.5987	33.0901	-21.089	0.608837	55.5661	0	0	0	77.5987	0.890569	149	26	28.9006	2.36991	0	1.60341
6	1	1	0	72.2472	31.5037	29.2007	-0.68735	50.0105	0	0	0	72.2472	0.914761	136	25	35.0758	0.567611	0	1.63713
7	1	1	0	89.2589	35.0241	-29.9578	0.352305	49.8498	0	0	0	89.2589	0.914381	153	28	35.6517	2.5495	0	1.6023
8	1	1	0	57.29	27.1716	37.4356	-1.89753	44.9828	0	0	0	57.29	0.975118	130	20	41.726	0.436679	0	1.65454
9	1	1	0	68.1319	29.6024	-38.8033	-1.65874	44.6332	0	0	0	68.1319	0.977029	138	25	42.387	2.70597	0	1.64732
10	2	0	0	46.9588	24.9643	-0.269281	-7.45454	73.2171	0	0	0	46.9588	0.946868	137	22	12.0907	1.56207	0	0
11	2	0	0	47.3271	24.6093	8.23782	-7.33809	69.2484	0	0	0	47.3271	0.982022	117	20	14.9393	0.956343	0	0
12	2	0	0	45.5702	24.3927	-8.55214	-7.61337	69.704	0	0	0	45.5702	0.962431	95	20	14.4647	2.17163	0	0
13	2	0	0	52.0375	26.1575	16.3154	-7.79926	62.9585	0	0	0	52.0375	0.955728	137	26	20.4088	0.61323	0	0
14	2	0	0	45.6599	24.659	-15.938	-7.30439	63.6593	0	0	0	45.6599	0.943612	140	23	19.8	2.47514	0	0
15	2	0	0	57.2104	27.7537	25.3016	-8.38511	55.4121	0	0	0	57.2104	0.933345	143	27	27.9968	0.409997	0	0
16	2	0	0	56.2338	27.5874	-25.5079	-7.46698	55.9209	0	0	0	56.2338	0.928511	143	27	27.8845	2.69362	0	0
17	2	1	0	56.9339	27.0348	34.2206	-9.23387	48.7301	0	0	0	56.9339	0.978893	139	20	36.0993	0.28966	0	0
18	2	1	0	55.1981	26.7415	-34.6469	-8.40221	48.7951	0	0	0	55.1981	0.969978	139	20	36.038	2.82725	0	0
19	3	0	0	43.7725	23.8441	4.16682	-14.8386	78.9399	91.3939	0	0	43.7725	0.967497	99	18	6.54028	0.80319	0	0
20	3	0	0	57.7836	27.499	-4.15283	-14.7966	78.8067	90.7612	0	0	57.7836	0.960243	131	26	6.06782	2.24289	0	0
21	3	0	0	48.2671	24.8298	11.4556	-14.6981	70.2073	84.8043	0	0	48.2671	0.983818	118	19	12.7848	0.388824	0	0
22	3	0	0	56.559	27.0735	-12.2554	-15.2099	70.217	84.7025	0	0	56.559	0.96967	140	20	12.6467	2.79173	0	0
23	3	0	0	55.9453	27.0203	20.1534	-15.4997	60.8379	74.9877	0	0	55.9453	0.962924	113	25	20.923	0.194557	0	0
24	3	0	0	67.9138	30.4184	-20.2805	-15.2037	61.8012	75.8612	0	0	67.9138	0.922351	149	28	20.3735	2.92687	0	0
