# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	84.033	33.6916	4.93729	3.05357	62.6975	0	0	0	84.033	0.930285	135	29	22.9658	1.36964	0	1.47782
1	1	1	0	78.1185	32.6788	-4.1191	2.20912	63.2815	0	0	0	78.1185	0.919246	144	25	22.1143	1.77422	0	1.66377
2	1	1	0	82.3959	34.1981	13.381	1.35165	60.7697	0	0	0	82.3959	0.885344	149	27	24.5462	1.0111	0	1.67533
3	1	1	0	84.6542	34.7081	-12.5876	1.09857	60.4366	0	0	0	84.6542	0.883074	151	28	24.2807	2.13267	0	1.68744
4	1	1	0	78.4339	33.7407	21.2739	1.15639	55.8188	0	0	0	78.4339	0.865777	133	28	29.3676	0.7777	0	1.64464
5	1	1	0	70.9362	32.9903	-20.1011	0.196843	56.0339	0	0	0	70.9362	0.81904	137	25	28.3577	2.37624	0	1.68845
6	1	1	0	87.7046	35.3636	29.2933	1.01273	50.4289	0	0	0	87.7046	0.881288	148	30	35.4469	0.615362	0	1.62892
7	1	1	0	66.2009	30.8771	-26.8095	0.769656	51.0631	0	0	0	66.2009	0.872574	117	22	33.858	2.50163	0	1.63945
8	1	1	0	65.6052	29.1867	37.3977	-0.0940676	45.5131	0	0	0	65.6052	0.967782	134	24	41.8002	0.48142	0	1.64621
9	1	1	0	69.6439	30.1121	-34.4742	1.4149	45.7468	0	0	0	69.6439	0.965185	133	27	40.5948	2.6018	0	1.60633
10	2	0	0	55.6132	26.9859	-0.378214	-5.77752	72.2123	0	0	0	55.6132	0.959649	125	25	13.6909	1.62391	0	0
11	2	0	0	55.9116	27.1222	8.41688	-6.18282	69.9702	0	0	0	55.9116	0.955133	142	28	15.5272	1.02439	0	0
12	2	0	0	56.8833	27.7653	-8.26862	-7.58019	70.0244	0	0	0	56.8833	0.927235	140	21	14.6673	2.19878	0	0
13	2	0	0	58.4452	27.93	17.4878	-8.33583	63.5047	0	0	0	58.4452	0.941492	152	30	20.4269	0.57526	0	0
14	2	0	0	63.3712	29.0632	-16.1902	-9.20819	63.6125	0	0	0	63.3712	0.942788	150	30	19.4528	2.58717	0	0
15	2	0	0	51.2858	25.9748	26.0117	-8.01036	55.9838	0	0	0	51.2858	0.955217	110	24	28.097	0.419297	0	0
16	2	0	0	44.908	24.213	-25.1398	-8.13834	55.3582	0	0	0	44.908	0.962575	136	23	27.8853	2.72394	0	0
17	2	1	0	70.9012	30.3367	34.6336	-8.31333	49.2447	0	0	0	70.9012	0.968112	146	28	36.0481	0.314053	0	0
18	2	1	0	52.8641	26.2065	-32.832	-6.75917	49.0136	0	0	0	52.8641	0.967278	131	20	35.5245	2.7763	0	0
19	3	0	0	62.6625	28.7941	4.33627	-13.9233	79.7668	91.3924	0	0	62.6625	0.949749	146	29	6.81441	0.945693	0	0
20	3	0	0	52.2584	26.5236	-3.91235	-14.832	78.7491	91.8344	0	0	52.2584	0.933474	118	23	6.2828	2.3161	0	0
21	3	0	0	61.2715	29.1646	12.7314	-15.0877	70.2565	85.7088	0	0	61.2715	0.905224	150	27	13.1284	0.338648	0	0
22	3	0	0	46.0973	24.6122	-12.0896	-16.579	69.2345	85.7777	0	0	46.0973	0.956282	135	22	12.765	2.91481	0	0
23	3	0	0	50.9396	25.6558	21.6206	-15.6125	61.0401	75.888	0	0	50.9396	0.97251	114	20	21.6152	0.178443	0	0
24	3	0	0	61.1398	28.6598	-20.8529	-16.2089	60.198	75.1454	0	0	61.1398	0.935378	147	26	21.4477	2.98993	0	0
25	3	1	0	77.9348	31.8062	30.2034	-16.2625	53.3858	66.7608	0	0	77.9348	0.968094	149	30	30.0244	0.106336	0	0
26	3	1	0	80.545	32.1914	-30.0124	-15.7551	52.4247	65.3687	0	0	80.545	0.976719	156	30	30.5849	3.02052	0	0
27	4	0	0	66.752	29.4739	0.751115	-22.1373	75.8595	106.122	0	0	66.752	0.965603	110	29	2.71812	-1.42217	0	0
28	4	0	0	54.335	26.6502	8.91537	-22.7619	71.4526	96.2268	0	0	54.335	0.961365	101	20	9.18496	-0.368984	0	0
