# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	100.677	37.2496	5.61426	-1.03172	61.7309	0	0	0	100.677	0.9118	157	30	21.2751	1.23783	0	1.75255
1	1	1	0	75.5638	31.3859	-3.84078	0.277565	60.8011	0	0	0	75.5638	0.963952	136	22	21.5614	1.68707	0	1.49867
2	1	1	0	92.9423	35.2815	15.3382	-2.18565	58.4606	0	0	0	92.9423	0.938275	146	30	25.2457	0.84916	0	1.71235
3	1	1	0	93.9754	35.4974	-14.1779	1.78285	55.9528	0	0	0	93.9754	0.937196	135	30	26.2717	2.08137	0	1.44571
4	1	1	0	95.8847	35.8108	25.4115	-3.46292	52.529	0	0	0	95.8847	0.939576	149	30	32.063	0.583885	0	1.70624
5	1	1	0	77.0087	31.9099	-24.5523	1.78448	50.3473	0	0	0	77.0087	0.950382	114	22	32.6234	2.36248	0	1.49824
6	1	1	0	70.7343	30.5953	34.5927	-5.99436	47.066	0	0	0	70.7343	0.949576	121	22	38.9931	0.398867	0	1.74238
7	1	1	0	72.1213	30.892	-35.9224	0.506373	44.098	0	0	0	72.1213	0.949687	97	22	40.7979	2.58236	0	1.5567
8	1	1	0	84.9801	33.1469	43.3216	-9.59021	42.0389	0	0	0	84.9801	0.971942	149	30	46.13	0.253029	0	1.78865
9	1	1	0	78.0157	32.0084	-44.2557	-1.74925	39.8405	0	0	0	78.0157	0.956895	134	30	47.0928	2.71725	0	1.6103
10	2	0	0	68.7995	30.0377	-0.728126	-8.9743	70.5296	0	0	0	68.7995	0.95821	136	30	12.1793	1.52058	0	0
11	2	0	0	68.049	30.1477	9.51009	-10.4629	68.6048	0	0	0	68.049	0.940856	147	30	15.2209	0.777302	0	0
12	2	0	0	73.13	31.4515	-10.8004	-6.50602	64.1325	0	0	0	73.13	0.929012	136	30	17.4244	2.14476	0	0
13	2	0	0	68.7412	30.1041	20.0248	-11.4691	60.3305	0	0	0	68.7412	0.953179	134	30	23.4505	0.425001	0	0
14	2	0	0	60.9572	28.0537	-21.3815	-6.07326	56.5431	0	0	0	60.9572	0.973317	106	22	25.0726	2.49702	0	0
15	2	0	0	63.2428	28.4912	29.2669	-13.2155	52.8346	0	0	0	63.2428	0.979037	143	22	31.6152	0.2533	0	0
16	2	0	0	72.9103	30.7171	-30.6336	-6.91449	50.0785	0	0	0	72.9103	0.971041	142	22	32.5647	2.68957	0	0
17	2	1	0	59.065	27.7939	37.7295	-15.6261	46.6401	0	0	0	59.065	0.960819	135	22	39.456	0.140164	0	0
18	2	1	0	78.5316	32.3634	-40.6118	-9.11494	43.6909	0	0	0	78.5316	0.942208	146	30	41.0716	2.8445	0	0
19	3	0	0	65.0799	30.3674	4.02908	-17.2929	78.4307	87.6661	0	0	65.0799	0.886833	139	27	6.60369	0.621568	0	0
20	3	0	0	51.9931	26.008	-6.264	-14.9493	73.9454	83.3905	0	0	51.9931	0.965923	105	20	7.90909	2.24291	0	0
21	3	0	0	68.7306	29.8587	14.2011	-18.6664	68.2629	82.1802	0	0	68.7306	0.968764	133	28	15.7359	0.157737	0	0
22	3	0	0	67.9528	29.7544	-15.6768	-13.9681	65.0055	76.0762	0	0	67.9528	0.964531	103	30	16.0303	2.67786	0	0
23	3	0	0	70.758	30.3793	22.5083	-20.0625	59.5367	73.4438	0	0	70.758	0.963452	124	30	23.872	0.0450801	0	0
24	3	0	0	72.7033	31.0271	-25.6003	-14.6872	56.1673	67.434	0	0	72.7033	0.949031	149	30	25.1039	2.8817	0	0
25	3	1	0	58.1586	27.3318	31.6373	-21.7381	51.549	64.3527	0	0	58.1586	0.978337	140	22	32.9823	-0.0181867	0	0
26	3	1	0	79.6622	32.1769	-35.284	-16.2894	48.4819	59.1544	0	0	79.6622	0.966884	157	30	34.2891	2.99971	0	0
27	4	0	0	60.8208	28.2537	-1.85664	-23.6123	79.9333	97.8929	0	0	60.8208	0.957439	127	24	2.52755	-1.77685	0	0
28	4	0	0	60.0006	27.6744	7.28524	-25.1636	74.4664	95.4995	0	0	60.0006	0.984483	124	21	9.51783	-0.436667	0	0
29	4	0	0	70.2715	30.3678	-11.5201	-22.127	70.6731	87.7205	0	0	70.2715	0.957553	129	30	10.2285	-3.04478	0	0
30	4	0	0	57.7749	27.6665	16.7139	-27.487	63.8327	83.4902	0	0	57.7749	0.948507	118	22	19.1372	-0.338154	0	0
31	4	0	0	75.7692	31.4757	-20.5987	-22.5924	61.1888	76.9789	0	0	75.7692	0.961066	122	30	19.314	-3.06623	0	0
32	4	1	0	54.2505	26.4651	26.4344	-28.1259	55.0089	71.3323	0	0	54.2505	0.973344	127	22	28.6394	-0.246474	0	0
33	4	1	0	55.666	26.8573	-30.025	-23.2547	52.8055	66.5875	0	0	55.666	0.969782	127	22	28.7635	-3.06795	0	0
34	5	0	0	70.1053	30.1399	1.14941	-32.2562	69.7756	105.433	0	0	70.1053	0.969787	120	22	11.3931	-1.35056	0	0
35	5	0	0	67.9818	29.5538	-8.1696	-30.5555	69.0888	97.2056	0	0	67.9818	0.978082	118	28	11.6334	-2.19829	0	0
36	5	0	0	62.8025	28.6556	10.5327	-33.7836	64.8781	91.8836	0	0	62.8025	0.9611	109	22	17.3452	-0.81692	0	0
37	5	0	0	60.0227	27.8488	-15.826	-30.7672	62.8101	85.021	0	0	60.0227	0.97255	98	22	17.3946	-2.55497	0	0
38	5	1	0	67.3556	29.7018	20.7321	-34.57	57.1493	77.9319	0	0	67.3556	0.959442	136	29	25.8373	-0.546685	0	0
39	5	1	0	80.3139	32.1454	-24.9971	-31.1637	55.1038	73.1031	0	0	80.3139	0.976706	139	30	25.6942	-2.74076	0	0
40	6	0	0	78.0102	31.7265	-4.52158	-39.4942	62.1391	93.3065	0	0	78.0102	0.973904	120	30	18.6297	-1.74245	0	0
41	6	0	0	60.4794	28.0331	5.01495	-40.5898	60.9179	91.1852	0	0	60.4794	0.967112	108	22	20.4632	-1.25505	0	0
42	6	0	0	73.1328	30.8636	-12.986	-39.7967	58.7236	84.7833	0	0	73.1328	0.964781	125	30	21.995	-2.12882	0	0
43	6	1	0	72.0835	31.1008	15.7641	-41.2715	56.2123	80.5855	0	0	72.0835	0.93649	153	30	26.4174	-0.86658	0	0
44	6	1	0	59.2806	27.5801	-20.1363	-39.4371	54.7201	76.6767	0	0	59.2806	0.979333	133	22	26.2329	-2.36962	0	0
45	7	0	1	94.0731	36.1054	-0.922321	-49.0306	54.0608	81.3235	0	0	94.0731	0.906838	150	30	27.8954	-1.55584	0	0
46	7	0	1	93.7892	36.3494	8.17601	-49.3626	52.8418	78.7065	0	0	93.7892	0.892007	154	30	29.7852	-1.24563	0	0
47	7	0	1	68.0962	30.9117	-9.57673	-49.1708	52.6316	78.1152	0	0	68.0962	0.895546	135	22	29.2177	-1.8566	0	0
48	7	1	1	74.4981	31.6554	16.9725	-49.1622	50.1878	72.9542	0	0	74.4981	0.934242	147	30	33.4764	-0.992007	0	0
49	7	1	1	80.1535	32.5861	-18.0698	-48.4653	50.1159	72.5246	0	0	80.1535	0.948565	145	30	32.0417	-2.12016	0	0
