# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	103.324	36.9914	6.92794	-5.15412	61.0496	0	0	0	103.324	0.948873	160	30	22.0709	1.1492	0	2.21044
1	1	1	0	81.0014	32.6965	-3.9912	-2.81685	59.6085	0	0	0	81.0014	0.952141	139	22	22.5547	1.65457	0	2.1854
2	1	1	0	98.6888	36.2123	17.4883	-8.141	57.852	0	0	0	98.6888	0.945728	148	30	26.0389	0.719069	0	2.00648
3	1	1	0	109.397	38.748	-16.0775	-0.540925	53.669	0	0	0	109.397	0.915622	136	30	28.4236	2.08475	0	1.60443
4	1	1	0	95.3894	35.4978	28.0739	-10.9139	51.6538	0	0	0	95.3894	0.951276	151	30	33.4282	0.444639	0	1.94158
5	1	1	0	76.6326	31.8116	-28.0998	-0.827742	47.5124	0	0	0	76.6326	0.951594	114	22	35.6974	2.38653	0	1.60025
6	1	1	0	76.0232	31.8971	37.5434	-15.2504	46.1308	0	0	0	76.0232	0.938971	124	22	40.8993	0.248066	0	1.95664
7	1	1	0	72.066	30.9498	-39.3329	-3.41515	41.8099	0	0	0	72.066	0.945421	97	22	43.1811	2.61031	0	1.65741
8	1	1	0	85.4344	33.281	46.0862	-20.8614	41.1192	0	0	0	85.4344	0.969279	149	30	48.3934	0.0916905	0	1.99586
9	1	1	0	77.5899	31.9508	-47.222	-6.62938	38.0071	0	0	0	77.5899	0.955106	134	30	48.8258	2.74938	0	1.71027
10	2	0	0	72.7762	31.1867	-1.06086	-11.3909	68.6703	0	0	0	72.7762	0.940286	136	30	13.9406	1.49591	0	0
11	2	0	0	72.2953	31.2562	10.1955	-14.8281	67.7719	0	0	0	72.2953	0.929924	148	30	16.1486	0.704961	0	0
12	2	0	0	76.8713	32.4244	-12.1294	-8.57449	61.5889	0	0	0	76.8713	0.918821	136	30	19.4936	2.11098	0	0
13	2	0	0	71.6248	30.9584	21.2216	-17.3012	59.3771	0	0	0	71.6248	0.939107	134	30	24.6565	0.330065	0	0
14	2	0	0	62.2676	28.3329	-23.4307	-7.91637	53.9189	0	0	0	62.2676	0.974741	108	22	27.5093	2.45792	0	0
15	2	0	0	64.1685	28.7675	31.3565	-20.7886	51.7853	0	0	0	64.1685	0.974376	143	22	33.7622	0.133797	0	0
16	2	0	0	75.066	31.2598	-33.2166	-9.76521	47.6224	0	0	0	75.066	0.965339	142	22	34.772	2.67869	0	0
17	2	1	0	58.7746	27.884	39.5936	-25.3664	45.7593	0	0	0	58.7746	0.949927	135	22	41.6976	-0.00177424	0	0
18	2	1	0	78.3324	32.4833	-43.3784	-13.5448	41.5392	0	0	0	78.3324	0.932889	146	30	42.9138	2.8643	0	0
19	3	0	0	71.7537	31.6051	2.92715	-19.8951	77.7961	85.608	0	0	71.7537	0.902691	142	30	7.37854	0.82051	0	0
20	3	0	0	57.136	27.1404	-7.7111	-17.2083	71.4984	80.0003	0	0	57.136	0.974733	105	22	9.83837	2.17722	0	0
21	3	0	0	75.4624	31.6587	14.0725	-23.5811	67.6108	81.3347	0	0	75.4624	0.946135	133	30	16.2667	0.105402	0	0
22	3	0	0	74.2286	31.0704	-17.6803	-15.7623	62.1999	71.7876	0	0	74.2286	0.966246	105	30	18.2606	2.59252	0	0
23	3	0	0	76.3397	31.654	23.2038	-26.0729	58.9366	73.3296	0	0	76.3397	0.957422	125	30	25.3198	-0.0308305	0	0
24	3	0	0	82.1193	33.1543	-27.6009	-17.3339	53.9303	64.1641	0	0	82.1193	0.938803	151	30	26.7102	2.83904	0	0
25	3	1	0	56.6938	27.0752	32.545	-29.438	50.9997	64.7	0	0	56.6938	0.971854	140	22	34.896	-0.119078	0	0
26	3	1	0	82.3349	32.8043	-37.2437	-20.0397	46.5793	56.5675	0	0	82.3349	0.961462	160	30	35.5302	2.99321	0	0
27	4	0	0	77.4269	31.8887	-2.97187	-26.4089	79.6523	94.5589	0	0	77.4269	0.956815	127	30	1.41419	-2.23161	0	0
28	4	0	0	64.5295	28.8522	6.65853	-28.7037	74.8347	94.4365	0	0	64.5295	0.974113	125	22	9.403	-0.371249	0	0
29	4	0	0	76.8264	31.8366	-13.3566	-24.2655	68.0263	82.787	0	0	76.8264	0.952503	130	30	11.2995	3.05059	0	0
30	4	0	0	59.9775	28.3066	16.4189	-32.3287	63.719	83.8797	0	0	59.9775	0.940638	118	22	19.8142	-0.363036	0	0
31	4	0	0	77.8025	31.9342	-22.5985	-25.4366	59.2493	73.476	0	0	77.8025	0.958718	123	30	20.4951	-3.13456	0	0
32	4	1	0	55.0359	26.836	26.3231	-34.5059	54.6789	71.9282	0	0	55.0359	0.960331	127	22	29.8828	-0.313426	0	0
33	4	1	0	53.3831	26.3089	-31.9716	-26.825	51.1679	63.9869	0	0	53.3831	0.969186	127	22	29.907	-3.09033	0	0
34	5	0	0	67.7964	29.4785	0.347216	-35.8375	71.1488	109.001	0	0	67.7964	0.980409	120	22	10.8262	-1.34241	0	0
35	5	0	0	77.1118	31.6752	-9.39287	-33.2804	68.9097	93.8532	0	0	77.1118	0.965809	118	30	10.8137	-2.31047	0	0
36	5	0	0	64.3893	29.1225	9.47934	-37.8893	65.6153	93.8397	0	0	64.3893	0.954042	109	22	17.1129	-0.827292	0	0
37	5	0	0	60.6072	28.0518	-17.8027	-33.2908	61.434	81.6375	0	0	60.6072	0.967862	100	22	17.6189	-2.67039	0	0
38	5	1	0	68.5187	30.2537	20.2644	-40.0041	56.858	78.4776	0	0	68.5187	0.940724	136	30	26.7726	-0.581771	0	0
39	5	1	0	77.8778	31.68	-27.1269	-34.2437	53.6453	70.3082	0	0	77.8778	0.975107	139	30	26.5759	-2.79805	0	0
40	6	0	0	80.8899	32.2892	-6.28613	-42.7897	62.5873	93.5728	0	0	80.8899	0.974968	124	30	17.9901	-1.80542	0	0
41	6	0	0	60.8028	28.0976	3.77109	-44.202	61.899	93.8125	0	0	60.8028	0.96782	108	22	19.8011	-1.26956	0	0
42	6	0	0	78.6367	31.8803	-14.607	-42.4027	58.7993	83.9856	0	0	78.6367	0.972277	125	30	21.1917	-2.20185	0	0
43	6	1	0	70.3583	30.7868	14.4643	-45.6176	56.7656	82.3361	0	0	70.3583	0.932813	153	30	26.2224	-0.88688	0	0
44	6	1	0	59.6236	27.6632	-22.1955	-41.9702	54.1508	74.9552	0	0	59.6236	0.979092	133	22	26.1117	-2.44877	0	0
45	7	0	1	100.511	36.9378	-1.98675	-52.3855	54.6309	82.8258	0	0	100.511	0.925719	150	30	27.0933	-1.56647	0	0
46	7	0	1	99.9682	37.3459	7.88724	-53.1995	53.1207	79.7639	0	0	99.9682	0.900713	154	30	29.6417	-1.227	0	0
47	7	0	1	70.268	31.1405	-11.09	-52.0475	53.1179	78.9802	0	0	70.268	0.910575	135	22	28.2238	-1.89483	0	0
48	7	1	1	74.3823	31.7296	17.3415	-52.893	50.2856	73.4129	0	0	74.3823	0.928431	147	30	33.7626	-0.957036	0	0
49	7	1	1	79.9818	32.5983	-19.8244	-50.7361	50.5201	72.7753	0	0	79.9818	0.945824	145	30	31.0064	-2.17914	0	0
