# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	107.85	38.061	6.97302	-4.61333	61.0138	0	0	0	107.85	0.935562	159	30	22.0382	1.15208	0	2.15529
1	1	1	0	78.245	31.9408	-3.83635	-2.25592	59.5022	0	0	0	78.245	0.963771	138	22	22.5677	1.65281	0	2.1024
2	1	1	0	99.7455	36.5129	17.645	-7.01725	57.5104	0	0	0	99.7455	0.940181	148	30	26.4538	0.734536	0	1.94931
3	1	1	0	108.192	38.6048	-15.725	-0.226262	53.7097	0	0	0	108.192	0.912269	136	30	28.1073	2.08145	0	1.58519
4	1	1	0	98.481	36.1927	28.4169	-10.0342	51.4889	0	0	0	98.481	0.944759	151	30	33.7774	0.450707	0	1.91024
5	1	1	0	79.3229	32.5178	-27.5549	-0.6195	47.626	0	0	0	79.3229	0.942687	114	22	35.1549	2.38515	0	1.59328
6	1	1	0	71.1822	30.6019	37.5666	-14.3451	46.0744	0	0	0	71.1822	0.955181	122	22	40.8992	0.257173	0	1.93557
7	1	1	0	73.2371	31.228	-39.1595	-2.75528	41.758	0	0	0	73.2371	0.943739	97	22	43.1906	2.60734	0	1.64104
8	1	1	0	85.6172	33.2971	45.7045	-19.5077	41.1987	0	0	0	85.6172	0.970414	149	30	47.979	0.109433	0	1.97421
9	1	1	0	77.4055	31.9265	-47.3731	-5.80156	37.9021	0	0	0	77.4055	0.954287	134	30	49.1814	2.74614	0	1.69266
10	2	0	0	73.5391	31.3617	-0.963793	-11.0452	68.712	0	0	0	73.5391	0.939571	136	30	13.7407	1.49622	0	0
11	2	0	0	72.7957	31.1816	10.2177	-14.1218	67.4366	0	0	0	72.7957	0.940846	148	30	16.1826	0.716333	0	0
12	2	0	0	78.0649	32.7854	-11.8266	-8.23653	61.7199	0	0	0	78.0649	0.912649	136	30	19.2205	2.1082	0	0
13	2	0	0	69.5342	30.73	21.3671	-16.1485	59.1082	0	0	0	69.5342	0.925301	134	30	24.8874	0.352799	0	0
14	2	0	0	64.7817	28.9732	-23.3403	-7.8912	53.8591	0	0	0	64.7817	0.969773	108	22	27.2045	2.47333	0	0
15	2	0	0	64.9003	28.8676	31.012	-19.8223	51.8502	0	0	0	64.9003	0.978665	143	22	33.365	0.148165	0	0
16	2	0	0	76.9691	31.5766	-33.3104	-9.56784	47.5531	0	0	0	76.9691	0.970054	142	22	34.8074	2.69032	0	0
17	2	1	0	59.6187	27.9594	39.1712	-24.2873	45.8274	0	0	0	59.6187	0.95838	135	22	41.1613	0.0111851	0	0
18	2	1	0	78.3795	32.5817	-43.6299	-12.8238	41.4806	0	0	0	78.3795	0.927822	146	30	43.316	2.86271	0	0
19	3	0	0	74.7874	32.1005	3.29415	-19.8277	77.5895	85.5957	0	0	74.7874	0.91204	142	30	7.21819	0.749963	0	0
20	3	0	0	59.2177	27.6743	-7.38819	-16.8945	71.7393	80.1282	0	0	59.2177	0.971649	105	22	9.53106	2.17322	0	0
21	3	0	0	77.7412	32.1947	14.7212	-22.8862	67.0521	80.4546	0	0	77.7412	0.942521	133	30	16.8121	0.11095	0	0
22	3	0	0	71.4077	30.4524	-17.3546	-15.4468	62.0875	71.6971	0	0	71.4077	0.967638	104	30	17.9626	2.59732	0	0
23	3	0	0	72.775	30.8292	23.379	-25.2461	58.7971	72.9919	0	0	72.775	0.962206	124	30	25.3714	-0.0196449	0	0
24	3	0	0	77.0382	31.997	-27.6677	-16.8939	53.6799	63.8457	0	0	77.0382	0.945578	151	30	26.8543	2.84479	0	0
25	3	1	0	58.0026	27.4126	31.9433	-28.7153	51.1006	64.7616	0	0	58.0026	0.96997	140	22	34.162	-0.116402	0	0
26	3	1	0	80.4529	32.3512	-37.5779	-19.2394	46.3878	56.2645	0	0	80.4529	0.965986	159	30	36.0141	2.98804	0	0
27	4	0	0	74.7365	31.461	-2.72448	-26.1851	80.1991	94.853	0	0	74.7365	0.948849	127	29	1.61528	-2.04458	0	0
28	4	0	0	63.8303	28.6045	7.10287	-28.3317	74.329	94.0694	0	0	63.8303	0.980322	125	22	9.77137	-0.375547	0	0
29	4	0	0	79.5465	32.1097	-13.3193	-24.1568	68.5727	82.904	0	0	79.5465	0.969521	130	30	11.3472	3.08949	0	0
30	4	0	0	59.3949	28.0013	16.6012	-31.8149	63.627	83.6952	0	0	59.3949	0.951926	118	22	19.8868	-0.363308	0	0
31	4	0	0	80.9042	32.4254	-22.296	-24.8479	59.2812	73.2199	0	0	80.9042	0.966964	123	30	20.3087	-3.13666	0	0
32	4	1	0	52.5307	26.2737	26.3485	-34.156	54.4844	71.6274	0	0	52.5307	0.956271	127	22	29.8571	-0.320575	0	0
33	4	1	0	57.3943	27.2675	-31.6619	-25.8384	51.0802	63.7702	0	0	57.3943	0.970037	127	22	29.6944	-3.10485	0	0
34	5	0	0	70.0633	29.9682	0.463267	-35.2914	71.1604	109.161	0	0	70.0633	0.980345	120	22	10.8248	-1.34241	0	0
35	5	0	0	75.5553	31.4623	-9.39694	-32.9506	69.0669	93.4552	0	0	75.5553	0.959164	118	30	11.0538	-2.30542	0	0
36	5	0	0	64.8417	29.1725	9.67398	-37.3905	65.5754	93.6432	0	0	64.8417	0.957453	109	22	17.1997	-0.825751	0	0
37	5	0	0	57.5734	27.1945	-17.8658	-33.1327	61.9437	81.8181	0	0	57.5734	0.978296	99	22	17.9563	-2.65574	0	0
38	5	1	0	68.4978	30.2106	20.3187	-39.3769	56.9376	78.4375	0	0	68.4978	0.943121	136	30	26.6754	-0.580468	0	0
39	5	1	0	77.587	31.5802	-26.9877	-33.7343	53.924	70.5095	0	0	77.587	0.977616	139	30	26.5663	-2.79652	0	0
40	6	0	0	80.7184	32.2415	-5.96949	-42.2679	62.7381	93.9579	0	0	80.7184	0.97578	124	30	17.967	-1.79428	0	0
41	6	0	0	61.0661	28.2109	3.90242	-43.8767	61.842	93.7488	0	0	61.0661	0.964218	108	22	20.0152	-1.2721	0	0
42	6	0	0	77.6049	31.6911	-14.3108	-41.8936	59.0578	84.4004	0	0	77.6049	0.971014	125	30	21.115	-2.19398	0	0
43	6	1	0	69.679	30.5949	14.7736	-45.249	56.6212	82.0392	0	0	69.679	0.935437	153	30	26.4809	-0.885437	0	0
44	6	1	0	59.7687	27.6976	-21.8971	-41.5265	54.4833	75.3875	0	0	59.7687	0.979041	133	22	26.0369	-2.44133	0	0
45	7	0	1	99.896	36.8302	-1.79794	-51.9775	54.6708	82.947	0	0	99.896	0.925443	150	30	27.2304	-1.56383	0	0
46	7	0	1	98.8263	37.0587	8.03634	-52.721	53.2222	79.956	0	0	98.8263	0.904277	154	30	29.715	-1.22671	0	0
47	7	0	1	70.2812	31.1395	-10.8626	-51.6124	53.2059	79.1663	0	0	70.2812	0.910805	135	22	28.2927	-1.88987	0	0
48	7	1	1	74.0554	31.69	17.4188	-52.4997	50.3304	73.5062	0	0	74.0554	0.926662	147	30	33.8641	-0.960557	0	0
49	7	1	1	80.8166	32.7148	-19.6279	-50.2838	50.5565	72.8562	0	0	80.8166	0.948901	145	30	31.0367	-2.17532	0	0
