# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	107.227	37.816	7.09596	-5.67681	60.9079	0	0	0	107.227	0.942245	161	30	22.0118	1.13489	0	2.24555
1	1	1	0	78.229	32.062	-4.03112	-3.12805	59.4068	0	0	0	78.229	0.956304	139	22	22.5767	1.65207	0	2.23073
2	1	1	0	97.0201	35.8383	17.6657	-8.51659	57.8823	0	0	0	97.0201	0.94924	148	30	26.2193	0.711157	0	2.02002
3	1	1	0	108.909	38.6993	-16.0658	-0.912334	53.3837	0	0	0	108.909	0.913837	136	30	28.3423	2.08207	0	1.62753
4	1	1	0	100.724	36.5692	28.2439	-11.5923	51.7524	0	0	0	100.724	0.946477	153	30	33.5229	0.432074	0	1.96027
5	1	1	0	78.3862	32.1896	-27.9779	-1.348	47.1886	0	0	0	78.3862	0.950647	114	22	35.415	2.3861	0	1.61894
6	1	1	0	72.4838	30.9245	37.7087	-15.9079	46.0752	0	0	0	72.4838	0.952455	124	22	41.0741	0.238969	0	1.97001
7	1	1	0	72.629	31.0437	-39.3137	-3.63728	41.7188	0	0	0	72.629	0.947049	97	22	43.1422	2.60667	0	1.66305
8	1	1	0	85.3348	33.2797	45.9934	-21.2761	40.9518	0	0	0	85.3348	0.968227	149	30	48.3879	0.0901057	0	2.00407
9	1	1	0	77.3487	31.9499	-47.4801	-6.79363	38.068	0	0	0	77.3487	0.952188	134	30	49.0435	2.74738	0	1.71292
10	2	0	0	71.7397	31.1194	-1.18068	-11.6701	68.3379	0	0	0	71.7397	0.930905	136	30	13.9971	1.49804	0	0
11	2	0	0	73.4326	31.5505	10.1262	-15.1571	67.6239	0	0	0	73.4326	0.927014	148	30	16.1733	0.704372	0	0
12	2	0	0	75.5528	32.2826	-12.0714	-8.75777	61.3498	0	0	0	75.5528	0.911011	136	30	19.5489	2.10024	0	0
13	2	0	0	72.0079	31.2264	21.2323	-17.9264	59.4648	0	0	0	72.0079	0.927998	134	30	24.6645	0.31766	0	0
14	2	0	0	64.7234	28.9718	-23.4977	-8.49014	53.5637	0	0	0	64.7234	0.968992	109	22	27.3395	2.46398	0	0
15	2	0	0	63.6555	28.6109	31.3393	-21.3673	51.5542	0	0	0	63.6555	0.977201	143	22	33.8074	0.126432	0	0
16	2	0	0	77.3673	31.6518	-33.3883	-10.3929	47.5462	0	0	0	77.3673	0.970447	142	22	34.7131	2.68716	0	0
17	2	1	0	58.9383	27.909	39.5752	-25.9083	45.4804	0	0	0	58.9383	0.950863	135	22	41.7743	-0.00665637	0	0
18	2	1	0	78.1943	32.548	-43.7139	-13.7132	41.6975	0	0	0	78.1943	0.927549	146	30	43.1923	2.86206	0	0
19	3	0	0	73.7606	31.9718	2.56983	-20.2096	77.3007	84.8417	0	0	73.7606	0.906774	142	30	7.21925	0.849361	0	0
20	3	0	0	57.5272	27.1645	-7.88696	-17.3605	71.1618	79.3959	0	0	57.5272	0.979673	105	22	10.0374	2.17336	0	0
21	3	0	0	75.9118	32.0273	14.1081	-23.9429	67.8825	81.4672	0	0	75.9118	0.929988	133	30	16.3933	0.103106	0	0
22	3	0	0	70.6841	30.2798	-17.6044	-15.9156	61.7356	71.1665	0	0	70.6841	0.968782	105	30	18.2133	2.579	0	0
23	3	0	0	73.2458	31.0059	23.3943	-26.5237	58.8312	73.1508	0	0	73.2458	0.957425	125	30	25.6081	-0.0348999	0	0
24	3	0	0	78.1998	32.3348	-27.775	-17.7162	53.8176	63.9148	0	0	78.1998	0.939889	151	30	26.7732	2.84151	0	0
25	3	1	0	56.6697	27.0572	32.3809	-30.0273	50.5642	64.1206	0	0	56.6697	0.972733	140	22	34.8575	-0.126481	0	0
26	3	1	0	80.4418	32.3454	-37.7127	-20.1476	46.7553	56.7224	0	0	80.4418	0.966198	160	30	35.9352	2.98843	0	0
27	4	0	0	77.2477	32.0348	-3.34728	-26.6564	80.1257	93.9718	0	0	77.2477	0.945914	127	30	1.54059	-2.41263	0	0
28	4	0	0	64.2215	28.8185	6.5016	-28.9495	75.1346	94.271	0	0	64.2215	0.971736	125	22	9.31154	-0.364493	0	0
29	4	0	0	79.5568	32.0849	-13.7623	-24.8654	68.4017	82.5076	0	0	79.5568	0.971149	130	30	11.5893	3.07555	0	0
30	4	0	0	60.1501	28.3762	16.2819	-32.5882	63.8486	83.8426	0	0	60.1501	0.938723	118	22	19.7466	-0.360098	0	0
31	4	0	0	80.9879	32.5202	-22.5711	-25.6868	59.1553	73.2113	0	0	80.9879	0.962332	123	30	20.3729	-3.13881	0	0
32	4	1	0	53.2129	26.4728	26.3185	-35.0323	54.5584	71.6319	0	0	53.2129	0.954176	127	22	30.0267	-0.318483	0	0
