# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	103.123	37.0559	6.8343	-4.07149	60.9654	0	0	0	103.123	0.943743	158	30	21.9486	1.16241	0	2.10809
1	1	1	0	83.8913	33.3254	-3.83624	-1.64054	59.4215	0	0	0	83.8913	0.949238	138	22	22.659	1.65714	0	1.97492
2	1	1	0	99.0203	36.3357	17.1884	-6.71369	57.829	0	0	0	99.0203	0.94247	148	30	25.8841	0.742518	0	1.94317
3	1	1	0	110.343	39.0429	-15.9499	0.558323	53.4878	0	0	0	110.343	0.909643	136	30	28.489	2.08724	0	1.53581
4	1	1	0	95.7028	35.5818	27.9037	-8.9643	51.6058	0	0	0	95.7028	0.949899	150	30	33.4632	0.473212	0	1.88164
5	1	1	0	76.8987	31.7526	-27.763	0.132026	47.4102	0	0	0	76.8987	0.95845	114	22	35.533	2.38672	0	1.56604
6	1	1	0	74.7804	31.5676	37.2875	-12.8792	46.1324	0	0	0	74.7804	0.943005	122	22	40.7771	0.281708	0	1.90337
7	1	1	0	72.2296	30.9037	-38.98	-2.24379	41.9076	0	0	0	72.2296	0.950394	97	22	43.1159	2.60689	0	1.6283
8	1	1	0	85.74	33.333	45.974	-17.9766	41.0649	0	0	0	85.74	0.969717	149	30	48.2611	0.129628	0	1.94353
9	1	1	0	77.2342	31.8378	-47.0762	-5.42833	38.1829	0	0	0	77.2342	0.957487	134	30	48.9432	2.74763	0	1.6856
10	2	0	0	76.5734	31.7277	-1.00775	-10.6874	68.8159	0	0	0	76.5734	0.955894	136	30	13.5559	1.50624	0	0
11	2	0	0	73.5997	31.391	10.0861	-13.9255	67.8	0	0	0	73.5997	0.938588	147	30	15.7834	0.710122	0	0
12	2	0	0	78.261	32.6783	-11.8455	-7.56849	61.6028	0	0	0	78.261	0.920951	136	30	19.4004	2.11012	0	0
13	2	0	0	72.1992	30.9862	21.2076	-15.7727	59.3198	0	0	0	72.1992	0.944941	134	30	24.5849	0.350533	0	0
