# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	81.4534	32.6006	3.43944	3.00079	60.6442	0	0	0	81.4534	0.963091	141	22	23.9317	1.35192	0	0.853414
1	1	1	0	98.3943	36.447	-7.59167	3.75203	59.7068	0	0	0	98.3943	0.930798	123	30	24.8079	1.80822	0	1.11178
2	1	1	0	95.3028	35.6353	14.7312	1.77575	57.041	0	0	0	95.3028	0.943092	136	30	27.6015	0.930593	0	1.45084
3	1	1	0	94.9419	35.3199	-18.259	2.59616	56.091	0	0	0	94.9419	0.956377	124	30	28.272	2.19407	0	1.42956
4	1	1	0	103.804	37.174	25.9195	-0.274825	51.0516	0	0	0	103.804	0.943942	147	30	34.1964	0.627776	0	1.5814
5	1	1	0	71.4186	30.5508	-28.8064	-0.339521	50.8872	0	0	0	71.4186	0.961558	125	22	33.6526	2.50443	0	1.58258
6	1	1	0	98.6345	36.617	36.3643	-2.9448	44.8799	0	0	0	98.6345	0.92443	136	30	41.9107	0.428525	0	1.6516
7	1	1	0	96.1018	36.3508	-37.6503	-3.04464	45.7111	0	0	0	96.1018	0.913932	149	30	39.8517	2.69212	0	1.65149
8	1	1	0	85.3255	33.2605	45.9832	-6.62421	39.537	0	0	0	85.3255	0.969238	147	30	49.6768	0.280152	0	1.71387
9	1	1	0	60.4652	27.9977	-46.2328	-6.51787	40.8999	0	0	0	60.4652	0.969327	129	22	46.5802	2.83987	0	1.71085
10	2	0	0	68.5738	29.6878	-1.27223	-4.76939	69.1839	0	0	0	68.5738	0.977717	129	22	15.5981	1.53972	0	0
11	2	0	0	67.0071	29.3407	8.24597	-5.55203	66.786	0	0	0	67.0071	0.978113	142	22	17.8698	0.9767	0	0
12	2	0	0	80.6099	32.7348	-12.2234	-5.0905	65.2755	0	0	0	80.6099	0.945318	143	30	18.5123	2.1717	0	0
13	2	0	0	73.7172	31.5726	18.6063	-7.03289	59.6758	0	0	0	73.7172	0.929306	139	30	24.3365	0.579511	0	0
14	2	0	0	63.9596	28.6418	-22.3484	-6.69159	58.5262	0	0	0	63.9596	0.979748	115	22	24.7151	2.55559	0	0
15	2	0	0	79.8037	32.6932	29.8756	-10.2055	51.0233	0	0	0	79.8037	0.938247	142	30	33.2224	0.310622	0	0
16	2	0	0	61.8965	28.5291	-31.4321	-9.92388	51.8793	0	0	0	61.8965	0.955649	101	22	31.4568	2.80343	0	0
17	2	1	0	83.2657	33.0015	40.3742	-13.5376	43.8287	0	0	0	83.2657	0.960746	151	30	42.6798	0.160537	0	0
18	2	1	0	81.97	32.71	-41.176	-13.3199	45.0319	0	0	0	81.97	0.962728	149	30	40.0429	2.96486	0	0
19	3	0	0	76.3541	31.9562	2.67648	-13.3115	78.0665	86.3037	0	0	76.3541	0.939579	141	30	8.32677	1.00934	0	0
20	3	0	0	73.9038	31.0395	-7.61307	-13.355	75.1264	85.0271	0	0	73.9038	0.963932	128	28	9.1304	2.26712	0	0
21	3	0	0	71.925	30.6291	12.9348	-14.4464	67.9079	79.9935	0	0	71.925	0.963435	130	29	15.8371	0.382668	0	0
22	3	0	0	55.0336	26.8265	-16.7467	-13.6941	66.2845	78.4472	0	0	55.0336	0.960968	91	21	16.4051	2.72316	0	0
23	3	0	0	81.7614	32.8866	22.8002	-16.7326	57.736	70.4736	0	0	81.7614	0.949995	147	30	24.8235	0.14665	0	0
24	3	0	0	80.7851	32.6353	-25.6466	-16.4469	57.6823	70.6873	0	0	80.7851	0.953161	141	30	24.2081	2.97924	0	0
25	3	1	0	84.1854	33.2146	32.9258	-19.9359	49.2279	61.5055	0	0	84.1854	0.958935	157	30	34.6852	0.0122257	0	0
26	3	1	0	60.1661	28.0467	-35.1513	-19.2582	49.5316	61.7567	0	0	60.1661	0.961165	145	22	33.4126	3.10861	0	0
27	4	0	0	56.3299	26.93	-2.77685	-21.2115	79.0821	98.5986	0	0	56.3299	0.97606	98	20	1.32874	-2.44596	0	0
28	4	0	0	76.6271	31.6565	6.57033	-22.2921	73.1419	93.3149	0	0	76.6271	0.960876	130	30	8.5484	-0.228	0	0
29	4	0	0	79.7884	32.1212	-12.6007	-22.052	69.8198	89.5004	0	0	79.7884	0.971775	120	30	10.975	-2.9868	0	0
30	4	0	0	74.276	31.7375	16.4793	-24.0433	62.8738	81.0693	0	0	74.276	0.926644	143	30	18.6044	-0.199299	0	0
31	4	0	0	65.1937	29.332	-20.9228	-23.9381	61.2919	79.1605	0	0	65.1937	0.95221	106	22	19.4971	-2.95702	0	0
