# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	72.125	30.8168	3.45864	-0.190633	63.4807	0	0	0	72.125	0.954376	141	19	20.3077	1.37085	0	1.62589
1	1	1	0	64.8941	29.9189	-5.19869	-0.467834	63.4896	0	0	0	64.8941	0.911011	122	22	20.1632	1.80218	0	1.66055
2	1	1	0	64.4082	29.5492	12.4013	-0.000716538	59.9101	0	0	0	64.4082	0.926955	131	22	23.9188	0.997378	0	1.57086
3	1	1	0	67.9377	30.3636	-12.6894	-0.383342	60.3713	0	0	0	67.9377	0.926004	124	22	23.1358	2.12191	0	1.601
4	1	1	0	76.247	32.1602	20.4257	-0.275686	55.2782	0	0	0	76.247	0.92639	145	24	28.8751	0.756439	0	1.5843
5	1	1	0	68.2505	29.8295	-21.895	-0.0577547	54.7293	0	0	0	68.2505	0.963883	124	21	29.2574	2.38724	0	1.57344
6	1	1	0	81.348	33.3746	29.0818	-0.336041	49.6901	0	0	0	81.348	0.917748	135	26	35.6353	0.587691	0	1.58235
7	1	1	0	83.1764	34.0698	-30.2693	-0.266718	49.5094	0	0	0	83.1764	0.900473	149	27	35.7054	2.55288	0	1.57961
8	1	1	0	81.5469	32.6139	38.5103	-1.18854	44.0255	0	0	0	81.5469	0.963413	147	28	43.4171	0.450518	0	1.60165
9	1	1	0	57.4094	27.2102	-38.5813	-2.14793	44.7892	0	0	0	57.4094	0.974385	133	20	42.0303	2.70045	0	1.62641
10	2	0	0	54.5836	26.6896	-0.443725	-8.49125	72.774	0	0	0	54.5836	0.962919	141	20	11.6032	1.5595	0	0
11	2	0	0	57.6103	27.2713	7.61066	-8.31188	69.5611	0	0	0	57.6103	0.973416	142	21	14.3462	0.963603	0	0
12	2	0	0	59.9928	28.3575	-8.93646	-8.85334	69.414	0	0	0	59.9928	0.937502	143	28	14.0094	2.21038	0	0
13	2	0	0	57.1046	27.5967	16.0391	-8.71281	62.9553	0	0	0	57.1046	0.94225	139	25	20.1381	0.600605	0	0
